,id,B,S,Bl,Bt,Sl,St,0,1,2,3,4,5,6,7,8,9
207,207,"(0, 3)","(0, 1)",0,3,0,1,0.6,0.04,0.97,0.0,1.0,0.0,1.0,0.0,1.0,0.0
208,208,"(1, 2)","(0, 1)",1,2,0,1,0.27,0.55,0.13,0.31,0.27,0.45,0.22,0.26,0.38,0.23
209,209,"(3, 4)","(3, 6)",3,4,3,6,0.7,0.57,0.64,0.67,0.66,0.66,0.66,0.66,0.66,0.66
210,210,"(2, 3)","(3, 6)",2,3,3,6,0.86,0.26,0.38,0.56,0.66,0.6,0.62,0.61,0.61,0.61
211,211,"(3, 8)","(1, 3)",3,8,1,3,0.91,0.09,0.09,0.12,0.13,0.16,0.17,0.28,0.21,0.39
212,212,"(1, 3)","(3, 5)",1,3,3,5,0.34,0.69,0.4,0.49,0.48,0.49,0.57,0.49,0.54,0.49
213,213,"(4, 8)","(5, 7)",4,8,5,7,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,214,"(1, 8)","(0, 2)",1,8,0,2,0.19,0.77,0.22,0.51,0.47,0.54,0.49,0.48,0.53,0.45
215,215,"(1, 2)","(2, 2)",1,2,2,2,0.76,0.01,0.08,0.16,0.24,0.28,0.24,0.6,0.04,0.26
216,216,"(5, 7)","(1, 3)",5,7,1,3,0.31,0.32,0.24,0.19,0.17,0.17,0.17,0.17,0.17,0.17
217,217,"(0, 1)","(0, 4)",0,1,0,4,0.29,0.45,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
218,218,"(1, 2)","(1, 3)",1,2,1,3,0.33,0.57,0.19,0.46,0.31,0.53,0.22,0.52,0.29,0.55
219,219,"(5, 6)","(2, 9)",5,6,2,9,0.21,0.16,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
220,220,"(2, 2)","(1, 3)",2,2,1,3,0.34,0.5,0.25,0.35,0.42,0.38,0.42,0.39,0.49,0.38
221,221,"(0, 7)","(3, 8)",0,7,3,8,0.26,0.87,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
222,222,"(1, 3)","(5, 6)",1,3,5,6,0.93,0.09,0.24,0.34,0.58,0.35,0.41,0.46,0.35,0.53
223,223,"(3, 4)","(5, 6)",3,4,5,6,0.73,0.38,0.35,0.32,0.19,0.18,0.18,0.21,0.18,0.16
224,224,"(7, 8)","(3, 8)",7,8,3,8,0.56,0.56,0.55,0.53,0.52,0.51,0.51,0.51,0.51,0.51
225,225,"(5, 8)","(2, 7)",5,8,2,7,0.76,0.93,0.27,0.2,0.27,0.2,0.27,0.2,0.27,0.2
226,226,"(0, 8)","(4, 7)",0,8,4,7,0.5,0.84,0.75,0.53,0.86,0.6,0.78,0.77,0.77,0.68
227,227,"(4, 4)","(0, 4)",4,4,0,4,0.68,0.21,0.24,0.26,0.27,0.31,0.36,0.29,0.34,0.43
228,228,"(0, 0)","(4, 7)",0,0,4,7,0.29,0.13,0.36,0.3,0.23,0.34,0.26,0.13,0.47,0.34
229,229,"(3, 7)","(2, 7)",3,7,2,7,0.73,0.92,0.3,0.34,0.54,0.51,0.7,0.79,0.67,0.55
230,230,"(1, 2)","(0, 7)",1,2,0,7,0.91,0.49,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
231,231,"(5, 9)","(1, 7)",5,9,1,7,0.56,0.77,0.52,0.65,0.63,0.72,0.56,0.62,0.65,0.63
232,232,"(1, 4)","(4, 5)",1,4,4,5,0.78,0.15,0.53,0.5,0.49,0.58,0.54,0.51,0.57,0.48
233,233,"(1, 2)","(3, 6)",1,2,3,6,0.75,0.48,0.46,0.59,0.59,0.59,0.59,0.59,0.59,0.59
234,234,"(5, 9)","(1, 3)",5,9,1,3,0.89,0.1,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
235,235,"(1, 7)","(4, 9)",1,7,4,9,0.18,0.7,0.92,0.94,0.94,0.94,0.94,0.94,0.94,0.94
236,236,"(0, 2)","(2, 3)",0,2,2,3,0.35,0.56,0.24,0.63,0.18,0.73,0.16,0.79,0.11,0.85
237,237,"(0, 0)","(3, 9)",0,0,3,9,0.21,0.18,0.44,0.43,0.46,0.49,0.44,0.49,0.44,0.49
238,238,"(0, 4)","(0, 4)",0,4,0,4,0.87,0.01,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
239,239,"(5, 5)","(2, 8)",5,5,2,8,0.62,0.74,0.76,0.79,0.8,0.8,0.8,0.8,0.8,0.8
240,240,"(3, 7)","(1, 6)",3,7,1,6,0.94,0.13,0.16,0.25,0.26,0.45,0.32,0.6,0.6,0.74
241,241,"(2, 5)","(1, 5)",2,5,1,5,0.45,0.94,0.02,0.06,0.16,0.24,0.48,0.4,0.56,0.56
242,242,"(7, 8)","(3, 7)",7,8,3,7,0.93,0.48,0.34,0.29,0.24,0.2,0.16,0.15,0.15,0.15
243,243,"(1, 3)","(0, 1)",1,3,0,1,0.56,0.14,0.49,0.23,0.31,0.52,0.15,0.44,0.23,0.52
244,244,"(5, 8)","(3, 3)",5,8,3,3,0.41,0.19,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,245,"(0, 6)","(1, 6)",0,6,1,6,0.22,0.98,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
246,246,"(0, 7)","(1, 4)",0,7,1,4,0.95,0.02,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
247,247,"(1, 5)","(5, 6)",1,5,5,6,0.72,0.52,0.53,0.65,0.47,0.66,0.7,0.63,0.61,0.54
248,248,"(4, 7)","(2, 2)",4,7,2,2,0.51,0.42,0.39,0.32,0.22,0.16,0.08,0.03,0.03,0.03
249,249,"(0, 3)","(8, 8)",0,3,8,8,0.79,0.07,0.93,0.7,0.61,0.19,0.8,0.11,0.89,0.43
250,250,"(5, 7)","(7, 9)",5,7,7,9,0.5,0.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,251,"(2, 7)","(3, 9)",2,7,3,9,0.22,0.51,0.81,0.96,0.99,0.99,0.99,0.99,0.99,0.99
252,252,"(0, 4)","(5, 8)",0,4,5,8,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
253,253,"(0, 8)","(1, 1)",0,8,1,1,0.3,0.75,0.25,0.76,0.24,0.77,0.23,0.78,0.22,0.78
254,254,"(4, 9)","(0, 3)",4,9,0,3,0.93,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
255,255,"(0, 7)","(1, 8)",0,7,1,8,0.93,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
256,256,"(5, 8)","(2, 8)",5,8,2,8,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,257,"(3, 5)","(0, 2)",3,5,0,2,0.68,0.21,0.15,0.15,0.17,0.23,0.15,0.16,0.16,0.24
258,258,"(6, 8)","(2, 7)",6,8,2,7,0.66,0.82,0.61,0.7,0.56,0.52,0.57,0.57,0.54,0.57
259,259,"(4, 8)","(3, 9)",4,8,3,9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,260,"(2, 9)","(0, 4)",2,9,0,4,0.23,0.63,0.32,0.58,0.43,0.57,0.42,0.62,0.36,0.7
261,261,"(2, 3)","(1, 3)",2,3,1,3,0.15,0.46,0.24,0.56,0.21,0.47,0.29,0.46,0.38,0.34
262,262,"(2, 7)","(2, 7)",2,7,2,7,0.59,0.99,0.08,0.2,0.36,0.52,0.74,0.64,0.88,0.64
263,263,"(0, 1)","(0, 8)",0,1,0,8,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
264,264,"(2, 5)","(0, 8)",2,5,0,8,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
265,265,"(0, 3)","(1, 8)",0,3,1,8,0.09,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
266,266,"(4, 6)","(6, 9)",4,6,6,9,0.44,0.38,0.24,0.13,0.08,0.03,0.0,0.0,0.0,0.0
267,267,"(4, 6)","(2, 7)",4,6,2,7,0.9,0.55,0.6,0.71,0.74,0.74,0.81,0.78,0.8,0.8
268,268,"(0, 8)","(6, 8)",0,8,6,8,0.14,0.86,0.96,0.99,1.0,1.0,1.0,1.0,1.0,1.0
269,269,"(5, 9)","(3, 7)",5,9,3,7,0.7,0.97,0.21,0.19,0.18,0.17,0.18,0.17,0.18,0.17
270,270,"(3, 8)","(8, 8)",3,8,8,8,0.36,0.39,0.37,0.44,0.42,0.49,0.47,0.53,0.47,0.53
271,271,"(4, 4)","(0, 1)",4,4,0,1,0.78,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,272,"(1, 2)","(0, 6)",1,2,0,6,0.57,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
273,273,"(1, 6)","(1, 7)",1,6,1,7,0.36,0.97,0.18,0.51,0.82,0.62,0.9,0.46,0.9,0.46
274,274,"(0, 2)","(6, 6)",0,2,6,6,0.26,0.45,0.39,0.44,0.37,0.46,0.24,0.57,0.26,0.51
275,275,"(4, 7)","(2, 3)",4,7,2,3,0.28,0.33,0.3,0.28,0.17,0.08,0.04,0.03,0.03,0.03
276,276,"(1, 5)","(1, 9)",1,5,1,9,0.08,0.5,0.87,0.93,0.93,0.93,0.93,0.93,0.93,0.93
277,277,"(0, 7)","(3, 9)",0,7,3,9,0.81,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
278,278,"(4, 4)","(3, 5)",4,4,3,5,0.8,0.14,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,279,"(4, 9)","(0, 0)",4,9,0,0,0.69,0.28,0.12,0.08,0.05,0.05,0.05,0.05,0.05,0.05
280,280,"(0, 6)","(3, 8)",0,6,3,8,0.75,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
281,281,"(6, 9)","(1, 2)",6,9,1,2,0.64,0.14,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
282,282,"(6, 7)","(5, 9)",6,7,5,9,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,283,"(1, 8)","(4, 6)",1,8,4,6,0.1,0.5,0.8,0.59,0.7,0.75,0.55,0.73,0.58,0.7
284,284,"(7, 8)","(5, 7)",7,8,5,7,0.96,0.32,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,285,"(9, 9)","(6, 9)",9,9,6,9,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,286,"(3, 9)","(2, 7)",3,9,2,7,0.11,0.08,0.1,0.14,0.22,0.26,0.4,0.36,0.59,0.67
287,287,"(1, 3)","(1, 2)",1,3,1,2,0.46,0.21,0.55,0.21,0.46,0.32,0.49,0.34,0.32,0.55
288,288,"(7, 8)","(5, 7)",7,8,5,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,289,"(1, 5)","(5, 6)",1,5,5,6,0.63,0.52,0.57,0.52,0.55,0.49,0.57,0.56,0.56,0.59
290,290,"(1, 8)","(2, 5)",1,8,2,5,0.9,0.13,0.53,0.84,0.26,0.58,0.57,0.65,0.47,0.83
291,291,"(1, 5)","(1, 8)",1,5,1,8,0.84,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
292,292,"(7, 8)","(0, 5)",7,8,0,5,0.91,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
293,293,"(1, 5)","(4, 9)",1,5,4,9,0.83,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
294,294,"(2, 8)","(3, 3)",2,8,3,3,0.64,0.43,0.52,0.6,0.43,0.52,0.55,0.47,0.62,0.39
295,295,"(4, 8)","(3, 3)",4,8,3,3,0.76,0.27,0.15,0.1,0.02,0.0,0.0,0.0,0.0,0.0
296,296,"(5, 5)","(7, 7)",5,5,7,7,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,297,"(1, 2)","(2, 9)",1,2,2,9,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
298,298,"(8, 8)","(2, 2)",8,8,2,2,0.49,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,299,"(4, 8)","(1, 1)",4,8,1,1,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,300,"(0, 2)","(1, 7)",0,2,1,7,0.23,0.76,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
301,301,"(2, 9)","(3, 4)",2,9,3,4,0.18,0.39,0.68,0.51,0.55,0.63,0.46,0.51,0.58,0.59
302,302,"(0, 3)","(0, 6)",0,3,0,6,0.67,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
303,303,"(1, 3)","(0, 7)",1,3,0,7,0.12,0.63,0.76,0.67,0.69,0.69,0.69,0.69,0.69,0.69
304,304,"(2, 6)","(8, 8)",2,6,8,8,0.99,0.91,0.83,0.67,0.51,0.48,0.51,0.48,0.51,0.48
305,305,"(1, 4)","(5, 8)",1,4,5,8,0.3,0.63,0.47,0.62,0.47,0.57,0.57,0.61,0.54,0.59
306,306,"(3, 5)","(6, 7)",3,5,6,7,0.28,0.27,0.26,0.25,0.27,0.22,0.2,0.23,0.17,0.19
307,307,"(6, 9)","(3, 3)",6,9,3,3,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308,"(3, 9)","(5, 9)",3,9,5,9,0.36,0.43,0.46,0.52,0.58,0.62,0.69,0.75,0.79,0.85
309,309,"(3, 8)","(5, 8)",3,8,5,8,0.79,0.91,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,310,"(0, 7)","(0, 1)",0,7,0,1,0.93,0.02,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
311,311,"(4, 6)","(5, 7)",4,6,5,7,0.63,0.71,0.78,0.79,0.69,0.73,0.79,0.78,0.68,0.66
312,312,"(0, 6)","(1, 6)",0,6,1,6,0.33,0.99,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
313,313,"(4, 6)","(2, 2)",4,6,2,2,0.19,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,314,"(3, 4)","(0, 1)",3,4,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,315,"(0, 6)","(8, 9)",0,6,8,9,0.39,0.61,0.29,0.71,0.38,0.62,0.36,0.64,0.37,0.63
316,316,"(2, 9)","(4, 8)",2,9,4,8,0.51,0.76,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0
317,317,"(0, 2)","(5, 7)",0,2,5,7,0.83,0.73,0.62,0.61,0.43,0.53,0.37,0.42,0.49,0.47
318,318,"(1, 3)","(0, 2)",1,3,0,2,0.24,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,319,"(2, 2)","(3, 5)",2,2,3,5,0.48,0.37,0.31,0.32,0.41,0.42,0.51,0.45,0.44,0.48
320,320,"(5, 7)","(3, 9)",5,7,3,9,0.59,0.81,0.88,0.91,0.94,0.98,0.98,0.98,0.98,0.98
321,321,"(0, 6)","(3, 6)",0,6,3,6,0.79,0.52,0.8,0.43,0.77,0.52,0.81,0.4,0.84,0.34
322,322,"(5, 9)","(1, 9)",5,9,1,9,0.27,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
323,323,"(3, 9)","(7, 8)",3,9,7,8,0.19,0.13,0.12,0.11,0.09,0.07,0.07,0.07,0.07,0.07
324,324,"(8, 9)","(1, 4)",8,9,1,4,0.34,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
325,325,"(0, 3)","(3, 6)",0,3,3,6,0.22,0.78,0.47,0.59,0.55,0.58,0.61,0.61,0.61,0.61
326,326,"(0, 3)","(6, 9)",0,3,6,9,0.92,0.91,0.88,0.88,0.84,0.84,0.69,0.74,0.52,0.54
327,327,"(1, 7)","(3, 4)",1,7,3,4,0.12,0.57,0.68,0.36,0.5,0.72,0.31,0.51,0.58,0.54
328,328,"(0, 7)","(3, 5)",0,7,3,5,0.69,0.7,0.48,0.72,0.4,0.75,0.35,0.79,0.29,0.82
329,329,"(6, 7)","(4, 7)",6,7,4,7,0.65,0.63,0.63,0.65,0.62,0.57,0.57,0.57,0.57,0.57
330,330,"(1, 6)","(5, 9)",1,6,5,9,0.64,0.72,0.76,0.84,0.83,0.9,0.9,0.9,0.9,0.9
331,331,"(7, 8)","(6, 8)",7,8,6,8,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,332,"(5, 8)","(1, 6)",5,8,1,6,0.84,0.48,0.46,0.53,0.47,0.52,0.57,0.65,0.42,0.41
333,333,"(5, 7)","(7, 9)",5,7,7,9,0.79,0.6,0.35,0.07,0.0,0.0,0.0,0.0,0.0,0.0
334,334,"(3, 6)","(9, 9)",3,6,9,9,0.56,0.42,0.45,0.49,0.48,0.47,0.49,0.49,0.49,0.49
335,335,"(4, 4)","(1, 3)",4,4,1,3,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,336,"(1, 9)","(5, 7)",1,9,5,7,0.27,0.67,0.77,0.84,0.7,0.78,0.81,0.59,0.72,0.76
337,337,"(0, 2)","(7, 8)",0,2,7,8,0.45,0.08,0.92,0.78,0.52,0.49,0.28,0.53,0.49,0.25
338,338,"(1, 9)","(4, 7)",1,9,4,7,0.71,0.97,0.21,0.44,0.77,0.76,0.58,0.78,0.74,0.56
339,339,"(1, 2)","(4, 8)",1,2,4,8,0.2,0.53,0.6,0.58,0.53,0.62,0.64,0.66,0.66,0.57
340,340,"(8, 9)","(3, 8)",8,9,3,8,0.63,0.61,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
341,341,"(4, 6)","(5, 7)",4,6,5,7,0.88,0.62,0.53,0.55,0.56,0.53,0.51,0.52,0.5,0.5
342,342,"(0, 9)","(3, 5)",0,9,3,5,0.85,0.24,0.9,0.14,0.94,0.06,0.94,0.06,0.94,0.06
343,343,"(0, 8)","(2, 6)",0,8,2,6,0.08,0.92,0.21,0.99,0.01,0.99,0.01,0.99,0.01,0.99
344,344,"(1, 5)","(2, 9)",1,5,2,9,0.29,0.87,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
345,345,"(0, 3)","(1, 2)",0,3,1,2,0.03,0.97,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
346,346,"(4, 5)","(5, 8)",4,5,5,8,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
347,347,"(1, 9)","(1, 6)",1,9,1,6,0.95,0.05,0.4,0.83,0.52,0.59,0.89,0.29,0.62,0.77
348,348,"(2, 6)","(2, 9)",2,6,2,9,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
349,349,"(3, 6)","(1, 4)",3,6,1,4,0.26,0.49,0.27,0.55,0.39,0.72,0.28,0.37,0.46,0.49
350,350,"(6, 8)","(8, 8)",6,8,8,8,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,351,"(2, 2)","(5, 9)",2,2,5,9,0.3,0.21,0.19,0.27,0.22,0.32,0.25,0.25,0.27,0.25
352,352,"(1, 1)","(8, 8)",1,1,8,8,0.83,0.14,0.14,0.4,0.04,0.19,0.08,0.44,0.01,0.08
353,353,"(2, 9)","(3, 9)",2,9,3,9,0.35,0.75,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0
354,354,"(5, 7)","(3, 5)",5,7,3,5,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,355,"(1, 7)","(5, 7)",1,7,5,7,0.74,0.84,0.65,0.72,0.78,0.86,0.7,0.65,0.73,0.87
356,356,"(0, 4)","(5, 7)",0,4,5,7,0.63,0.57,0.43,0.6,0.61,0.62,0.53,0.63,0.47,0.62
357,357,"(1, 8)","(6, 6)",1,8,6,6,0.14,0.56,0.54,0.51,0.49,0.51,0.49,0.51,0.49,0.51
358,358,"(2, 8)","(6, 6)",2,8,6,6,0.07,0.12,0.18,0.32,0.44,0.55,0.5,0.52,0.48,0.52
359,359,"(3, 4)","(4, 4)",3,4,4,4,0.47,0.39,0.46,0.37,0.28,0.3,0.19,0.18,0.13,0.05
360,360,"(3, 8)","(2, 9)",3,8,2,9,0.25,0.4,0.7,0.91,0.99,1.0,1.0,1.0,1.0,1.0
361,361,"(1, 7)","(3, 8)",1,7,3,8,0.9,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
362,362,"(0, 7)","(5, 7)",0,7,5,7,0.09,0.91,0.56,0.74,0.86,0.63,0.74,0.9,0.58,0.71
363,363,"(7, 8)","(5, 5)",7,8,5,5,0.35,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,364,"(1, 6)","(1, 8)",1,6,1,8,0.72,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
365,365,"(0, 2)","(4, 4)",0,2,4,4,0.04,0.95,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
366,366,"(4, 7)","(2, 5)",4,7,2,5,0.79,0.36,0.22,0.27,0.34,0.33,0.43,0.21,0.25,0.33
367,367,"(0, 3)","(7, 9)",0,3,7,9,0.81,0.38,0.69,0.36,0.66,0.33,0.62,0.4,0.51,0.55
368,368,"(8, 9)","(1, 7)",8,9,1,7,0.77,0.79,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
369,369,"(4, 8)","(3, 5)",4,8,3,5,0.9,0.15,0.12,0.11,0.09,0.08,0.06,0.02,0.0,0.0
370,370,"(0, 2)","(1, 4)",0,2,1,4,0.72,0.15,0.83,0.09,0.9,0.03,0.99,0.0,1.0,0.0
371,371,"(0, 5)","(3, 8)",0,5,3,8,0.04,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
372,372,"(5, 9)","(0, 8)",5,9,0,8,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
373,373,"(6, 9)","(1, 7)",6,9,1,7,0.46,0.49,0.5,0.51,0.5,0.51,0.5,0.51,0.5,0.51
374,374,"(8, 9)","(6, 7)",8,9,6,7,0.65,0.24,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,375,"(5, 8)","(1, 4)",5,8,1,4,0.74,0.3,0.29,0.3,0.24,0.23,0.23,0.23,0.23,0.23
376,376,"(7, 8)","(7, 9)",7,8,7,9,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,377,"(3, 6)","(2, 7)",3,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,378,"(5, 8)","(5, 9)",5,8,5,9,0.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,379,"(6, 9)","(1, 4)",6,9,1,4,0.41,0.4,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
380,380,"(2, 5)","(4, 6)",2,5,4,6,0.09,0.13,0.2,0.3,0.43,0.56,0.73,0.55,0.6,0.64
381,381,"(3, 6)","(0, 7)",3,6,0,7,0.28,0.61,0.66,0.83,0.69,0.66,0.88,0.6,0.72,0.79
382,382,"(2, 3)","(0, 2)",2,3,0,2,0.25,0.56,0.21,0.27,0.41,0.39,0.32,0.47,0.27,0.32
383,383,"(5, 8)","(0, 1)",5,8,0,1,0.46,0.22,0.19,0.11,0.11,0.11,0.11,0.11,0.11,0.11
384,384,"(5, 9)","(2, 9)",5,9,2,9,0.51,0.61,0.67,0.71,0.74,0.76,0.77,0.78,0.8,0.81
385,385,"(0, 3)","(0, 6)",0,3,0,6,0.18,0.99,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
386,386,"(3, 8)","(4, 4)",3,8,4,4,0.65,0.52,0.4,0.48,0.45,0.59,0.51,0.57,0.59,0.47
387,387,"(1, 6)","(6, 8)",1,6,6,8,0.79,0.67,0.71,0.58,0.65,0.55,0.58,0.54,0.48,0.56
388,388,"(4, 4)","(8, 9)",4,4,8,9,0.57,0.19,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,389,"(2, 3)","(0, 8)",2,3,0,8,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
390,390,"(5, 7)","(5, 6)",5,7,5,6,0.37,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,391,"(2, 4)","(6, 6)",2,4,6,6,0.74,0.29,0.46,0.29,0.41,0.35,0.28,0.52,0.28,0.39
392,392,"(0, 1)","(0, 5)",0,1,0,5,0.79,0.27,0.54,0.47,0.48,0.48,0.48,0.48,0.48,0.48
393,393,"(1, 4)","(0, 9)",1,4,0,9,0.46,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
394,394,"(3, 9)","(0, 8)",3,9,0,8,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
395,395,"(4, 5)","(2, 4)",4,5,2,4,0.41,0.55,0.3,0.36,0.28,0.29,0.31,0.28,0.33,0.23
396,396,"(0, 1)","(5, 5)",0,1,5,5,0.82,0.08,0.77,0.07,0.79,0.09,0.73,0.11,0.66,0.21
397,397,"(0, 0)","(5, 7)",0,0,5,7,0.17,0.12,0.38,0.31,0.1,0.51,0.52,0.27,0.41,0.33
398,398,"(0, 6)","(0, 2)",0,6,0,2,0.59,0.39,0.71,0.27,0.76,0.24,0.8,0.19,0.82,0.18
399,399,"(1, 5)","(3, 7)",1,5,3,7,0.92,0.58,0.8,0.76,0.8,0.76,0.77,0.77,0.77,0.77
400,400,"(2, 3)","(7, 7)",2,3,7,7,0.41,0.21,0.21,0.35,0.3,0.35,0.32,0.34,0.34,0.4
401,401,"(4, 6)","(0, 7)",4,6,0,7,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
402,402,"(4, 6)","(4, 5)",4,6,4,5,0.83,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,403,"(2, 6)","(2, 8)",2,6,2,8,0.56,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
404,404,"(9, 9)","(5, 5)",9,9,5,5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,405,"(5, 9)","(1, 9)",5,9,1,9,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
406,406,"(6, 9)","(0, 8)",6,9,0,8,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
407,407,"(5, 6)","(0, 6)",5,6,0,6,0.74,0.75,0.62,0.55,0.67,0.56,0.58,0.61,0.66,0.72
408,408,"(1, 7)","(1, 5)",1,7,1,5,0.61,0.88,0.17,0.59,0.46,0.65,0.72,0.48,0.57,0.68
409,409,"(4, 6)","(4, 4)",4,6,4,4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,410,"(1, 4)","(8, 9)",1,4,8,9,0.25,0.69,0.06,0.23,0.3,0.46,0.29,0.45,0.4,0.5
411,411,"(0, 7)","(7, 8)",0,7,7,8,0.11,0.89,0.72,0.66,0.46,0.55,0.45,0.55,0.45,0.55
412,412,"(5, 9)","(2, 6)",5,9,2,6,0.63,0.79,0.41,0.44,0.41,0.41,0.48,0.35,0.33,0.39
413,413,"(5, 6)","(3, 5)",5,6,3,5,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,414,"(0, 3)","(3, 4)",0,3,3,4,0.11,0.9,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
