Dataset,Model,Model variation,Number of individuals,Execution,RMSE,R2,RMSE by iteration,R2 by iteration
dataset11_density,NeuralNetwork,vector,1000,8,0.3893681357799995,0.8331208094004534,"{'1': 0.2106013498409091, '2': 0.37054418210232065, '3': 0.37483048182495265, '4': 0.42578441227407804, '5': 0.4228056760965521, '6': 0.41965346500972317, '7': 0.4031141133203443, '8': 0.4493760522730049, '9': 0.42760348927811137}","{'1': 0.9538349210448182, '2': 0.8440548193142764, '3': 0.8461667672429437, '4': 0.8057210953503345, '5': 0.8116815499863803, '6': 0.8071731617436937, '7': 0.8304866693485111, '8': 0.7826317671508201, '9': 0.8163365334223022}"
dataset11_density,NeuralNetwork,vector,1000,9,0.3823466105555698,0.8604686932078789,"{'1': 0.2138877225272835, '2': 0.37102472382909285, '3': 0.38200840708289324, '4': 0.4081493759851414, '5': 0.3828950655670921, '6': 0.44447282459511145, '7': 0.3878373576707042, '8': 0.4561383476484051, '9': 0.3947056700944044}","{'1': 0.9561057166311075, '2': 0.8690995860599029, '3': 0.871899276023492, '4': 0.8418449110654285, '5': 0.8700477974222811, '6': 0.8151607301318835, '7': 0.8632487255669434, '8': 0.8025139498615721, '9': 0.8542975461082989}"
dataset11_density,KNN,vector,2000,0,0.420525063146352,0.8113023808051762,"{'1': 0.26675415231202326, '2': 0.4404658653626746, '3': 0.44141636527668476, '4': 0.4633377759959711, '5': 0.43456803276592465, '6': 0.44211396367624584, '7': 0.4139426562568614, '8': 0.45455974525269016, '9': 0.42756701141809295}","{'1': 0.9261101219308522, '2': 0.8007454781352779, '3': 0.796815313115742, '4': 0.779064110000624, '5': 0.800235339821899, '6': 0.7922107402375358, '7': 0.8175158180608251, '8': 0.7853817656465739, '9': 0.8036427402972561}"
dataset11_density,KNN,vector,2000,1,0.4308362003411277,0.8047456825801692,"{'1': 0.28225463238873083, '2': 0.44283234731278887, '3': 0.44891723002278966, '4': 0.4752800936424574, '5': 0.4514737112440824, '6': 0.46201397028974456, '7': 0.40328523154606555, '8': 0.47615802953390146, '9': 0.43531055708958855}","{'1': 0.9172168488264547, '2': 0.7910694450062516, '3': 0.7945956576556265, '4': 0.7629779364876381, '5': 0.7916334538028272, '6': 0.7757350173329665, '7': 0.8325756274542806, '8': 0.7665173771317781, '9': 0.8103897795236992}"
dataset11_density,KNN,vector,2000,2,0.4973015979430398,0.7657765475126249,"{'1': 0.2912283192966046, '2': 0.5243123063704412, '3': 0.5146281307572851, '4': 0.5166413938923993, '5': 0.508392638433608, '6': 0.5351805219172997, '7': 0.5079931867547054, '8': 0.5714965292475703, '9': 0.5058413548174444}","{'1': 0.9218278525704844, '2': 0.736797643966445, '3': 0.7575763870953827, '4': 0.7509686595678512, '5': 0.7647115658588554, '6': 0.7345969224360243, '7': 0.7626359080011186, '8': 0.6963629834973666, '9': 0.7665110046200972}"
dataset11_density,KNN,vector,2000,3,0.475206196578969,0.7762056332020786,"{'1': 0.2624720305104618, '2': 0.4708182055364032, '3': 0.4896778627677442, '4': 0.5201628501246403, '5': 0.4873078466572153, '6': 0.5332083922543184, '7': 0.46858291080427344, '8': 0.5492054341200671, '9': 0.4954202364355989}","{'1': 0.9323350524118453, '2': 0.7722290536015716, '3': 0.768585505475194, '4': 0.7419781583094605, '5': 0.7770113463313996, '6': 0.7264580759439856, '7': 0.7926057086506857, '8': 0.707277692135321, '9': 0.7673701059592426}"
dataset11_density,KNN,vector,2000,4,0.4609471106499914,0.7486394847698019,"{'1': 0.2796653206305503, '2': 0.44848136090833685, '3': 0.45396797819355744, '4': 0.5039203445236813, '5': 0.48699214470166474, '6': 0.5074208402405744, '7': 0.4694854758022499, '8': 0.49805550891523653, '9': 0.5005350219340713}","{'1': 0.912585143637836, '2': 0.7650586445717511, '3': 0.7604585930642453, '4': 0.7067288811791442, '5': 0.7296074724599059, '6': 0.695162070475301, '7': 0.7446754796454188, '8': 0.7127407255027127, '9': 0.7107383523919016}"
dataset11_density,KNN,vector,2000,5,0.4628950433016379,0.779811195781267,"{'1': 0.28451226112687034, '2': 0.4466348206676314, '3': 0.44467130399180216, '4': 0.4966601121544778, '5': 0.47879497485399547, '6': 0.5144828660783233, '7': 0.47083873636853385, '8': 0.5397393250822536, '9': 0.4897209893908543}","{'1': 0.9198553565541546, '2': 0.8014285502668662, '3': 0.8009183225350787, '4': 0.7504632835401631, '5': 0.7707571575150851, '6': 0.7360680378342781, '7': 0.7785398507586999, '8': 0.7035019538128366, '9': 0.75676824921424}"
dataset11_density,KNN,vector,2000,6,0.4789356080716549,0.7720066120692709,"{'1': 0.2833329489287026, '2': 0.4660090517828344, '3': 0.4833211073778567, '4': 0.48003755242811513, '5': 0.5306434550555565, '6': 0.5325391115998905, '7': 0.49950850909346856, '8': 0.5269298705909312, '9': 0.5080988657875394}","{'1': 0.9201358074115557, '2': 0.7759926771967557, '3': 0.7703202535467122, '4': 0.7755685068970599, '5': 0.7324243823564713, '6': 0.7234186972956871, '7': 0.7610541426662365, '8': 0.7335217903531912, '9': 0.7556232508997672}"
dataset11_density,KNN,vector,2000,7,0.4406327561056147,0.8130182242693103,"{'1': 0.2656518992203748, '2': 0.4614809840444193, '3': 0.46218663224815065, '4': 0.48741640243968815, '5': 0.4352609073590849, '6': 0.49843922610540436, '7': 0.4531818037501314, '8': 0.4657045795563632, '9': 0.436372370226915}","{'1': 0.9332072928700836, '2': 0.8058360724540218, '3': 0.8091811592780652, '4': 0.7726578117284417, '5': 0.8181745436220369, '6': 0.7676403691805265, '7': 0.8030269234273846, '8': 0.7899021178008888, '9': 0.8175377280623448}"
dataset11_density,KNN,vector,2000,8,0.4814535164746132,0.746963420868308,"{'1': 0.3020306975670244, '2': 0.4564491640622841, '3': 0.4855954858578514, '4': 0.5268608029137175, '5': 0.47270040676254665, '6': 0.5491793251057646, '7': 0.4854928020783097, '8': 0.5536824342592978, '9': 0.5010905296647223}","{'1': 0.907851078775697, '2': 0.7730562840722159, '3': 0.7510867244660331, '4': 0.7008590008227402, '5': 0.761278381152235, '6': 0.6786708569908865, '7': 0.747281346534344, '8': 0.668713011713102, '9': 0.733874103287519}"
dataset11_density,KNN,vector,2000,9,0.4730174210449963,0.7818031081946493,"{'1': 0.2589496990237685, '2': 0.4542553918911516, '3': 0.4593346702508559, '4': 0.5117692717614257, '5': 0.48940565532556896, '6': 0.5393103888459807, '7': 0.4820810428363872, '8': 0.5460449949886238, '9': 0.5160056744812037}","{'1': 0.9373500938564623, '2': 0.8019469847050924, '3': 0.8047574496104055, '4': 0.7462773043554953, '5': 0.7756811207176028, '6': 0.7194728430486415, '7': 0.7797907606977452, '8': 0.7198888356819568, '9': 0.7510625810784413}"
dataset11_density,DecisionTree,vector,2000,0,0.5681431805384514,0.6603490984617647,"{'1': 0.5099358650158105, '2': 0.6222469809911291, '3': 0.5500015583099203, '4': 0.6180378964654446, '5': 0.5463572804417304, '6': 0.5889958927654746, '7': 0.5222399014341532, '8': 0.6046712706736015, '9': 0.5508019787487975}","{'1': 0.7299813950683669, '2': 0.602342418346647, '3': 0.684556230928314, '4': 0.6069017932548637, '5': 0.6842403892952251, '6': 0.6312099757025506, '7': 0.7095409168562207, '8': 0.6202276506812638, '9': 0.6741411160224307}"
dataset11_density,DecisionTree,vector,2000,1,0.6307640136691546,0.5875578914400824,"{'1': 0.5556555454165322, '2': 0.6337742095216446, '3': 0.6627064892963082, '4': 0.6625149933557123, '5': 0.6313124083180182, '6': 0.6515575203607202, '7': 0.6086188602793575, '8': 0.6455864339084987, '9': 0.6251496625656007}","{'1': 0.6791728575007456, '2': 0.5720506132301433, '3': 0.5523696567815237, '4': 0.5394455877352128, '5': 0.5925712139454122, '6': 0.5539774925306906, '7': 0.6186841512853378, '8': 0.570798599699345, '9': 0.6089508502523284}"
dataset11_density,DecisionTree,vector,2000,2,0.5916920419923396,0.6756670742472753,"{'1': 0.5430614102489603, '2': 0.5762395948753094, '3': 0.635292388004311, '4': 0.594416954189849, '5': 0.6075496396298269, '6': 0.5851878013538575, '7': 0.6087513205369409, '8': 0.5657845381035621, '9': 0.6089447309884388}","{'1': 0.7281791783979927, '2': 0.682081454621115, '3': 0.6305674321465475, '4': 0.670346278044734, '5': 0.663979628168017, '6': 0.6826811396753811, '7': 0.6591376154032487, '8': 0.7024022313813034, '9': 0.6616287103871389}"
dataset11_density,DecisionTree,vector,2000,3,0.6511389195377931,0.5900671496274467,"{'1': 0.6051419395549994, '2': 0.662620665347338, '3': 0.6578016563166299, '4': 0.6790374695559468, '5': 0.6522875722151056, '6': 0.6707573981122616, '7': 0.6341802351919607, '8': 0.6588270475957534, '9': 0.6395962919501424}","{'1': 0.6403233922896968, '2': 0.5488491465235501, '3': 0.582400912836003, '4': 0.5602910695616042, '5': 0.6004656122695923, '6': 0.5671266115273597, '7': 0.6201174787360253, '8': 0.5787605762183141, '9': 0.6122695466848744}"
dataset11_density,DecisionTree,vector,2000,4,0.6314161795025206,0.5379904491690717,"{'1': 0.5541075112798033, '2': 0.6188435086938467, '3': 0.649865802902092, '4': 0.6535090764776433, '5': 0.6670601050411217, '6': 0.6350246384495077, '7': 0.6264721011112159, '8': 0.6412941146843181, '9': 0.6365687568831359}","{'1': 0.6568404487147512, '2': 0.5526655419725035, '3': 0.5091175282295446, '4': 0.5067708233616155, '5': 0.49268148973273096, '6': 0.5225657679025275, '7': 0.5453767184065605, '8': 0.5237521022280152, '9': 0.5321436219733979}"
dataset11_density,DecisionTree,vector,2000,5,0.6312784098548652,0.5980837129242751,"{'1': 0.5283213786447807, '2': 0.6463860339571273, '3': 0.6161206448898724, '4': 0.65719598231061, '5': 0.6214724734454223, '6': 0.6578647957543691, '7': 0.6339919934570079, '8': 0.6835813842140628, '9': 0.636571002020533}","{'1': 0.7236440009651877, '2': 0.5840936243595667, '3': 0.6178053476688025, '4': 0.5630762111047285, '5': 0.6137749728677082, '6': 0.5684576244748385, '7': 0.5984692926106618, '8': 0.5244084092822144, '9': 0.5890239329847671}"
dataset11_density,DecisionTree,vector,2000,6,0.6627486290421587,0.5705049967071544,"{'1': 0.5519941794665771, '2': 0.6435678174404211, '3': 0.6885759369566608, '4': 0.673438964810194, '5': 0.6857991500516836, '6': 0.6976944638512375, '7': 0.6556760452318509, '8': 0.7117005202169219, '9': 0.6562905833538801}","{'1': 0.6968713827386629, '2': 0.5727696002997276, '3': 0.5338186879816871, '4': 0.5582975024582812, '5': 0.5530748468814719, '6': 0.525265982334982, '7': 0.5882891063692076, '8': 0.5138720055769194, '9': 0.5922858557234512}"
dataset11_density,DecisionTree,vector,2000,7,0.7051702135386674,0.529478464573034,"{'1': 0.6051118731936278, '2': 0.670789101065205, '3': 0.7526353062188437, '4': 0.7274816101353474, '5': 0.715887118760692, '6': 0.74125195733186, '7': 0.7078762018394608, '8': 0.7201055207401639, '9': 0.705393232562806}","{'1': 0.6534431043767612, '2': 0.5897647986414629, '3': 0.4939939994517494, '4': 0.4935649037775861, '5': 0.5081366580134594, '6': 0.4861126134194901, '7': 0.5194079692727409, '8': 0.4976655784625573, '9': 0.5232165557414992}"
dataset11_density,DecisionTree,vector,2000,8,0.6146663519235182,0.5962510624776506,"{'1': 0.5363645664462999, '2': 0.6071968672369938, '3': 0.6471043068646215, '4': 0.6179634318798859, '5': 0.6076517930912939, '6': 0.6346786924443285, '7': 0.6154145777950175, '8': 0.6498350584069815, '9': 0.6157878731462414}","{'1': 0.7093915466415328, '2': 0.5984012300657006, '3': 0.5579744646271516, '4': 0.5884622167471143, '5': 0.6055160243409587, '6': 0.5708297645820561, '7': 0.5939240518498656, '8': 0.5436593434094104, '9': 0.5981009200350655}"
dataset11_density,DecisionTree,vector,2000,9,0.6927738127208138,0.5428907223672075,"{'1': 0.5857531765824954, '2': 0.7243011701752687, '3': 0.6555438249614819, '4': 0.7337249508702448, '5': 0.6617096259862589, '6': 0.7348618329968148, '7': 0.6730064275122516, '8': 0.7740862874615713, '9': 0.6919770179409375}","{'1': 0.6794329294236017, '2': 0.49647660879181954, '3': 0.6023330669102805, '4': 0.4784721792668326, '5': 0.58992549973225, '6': 0.47915473395500174, '7': 0.5708255561902156, '8': 0.43707270679809496, '9': 0.5523232202367698}"
dataset11_density,RandomForest,vector,2000,0,0.350341492883629,0.8696031825296957,"{'1': 0.24693461762346858, '2': 0.3468340566505437, '3': 0.34722590111447793, '4': 0.38780700526634265, '5': 0.35742917460695217, '6': 0.3736185296225991, '7': 0.3406199373923053, '8': 0.38589590678488733, '9': 0.3667083068910842}","{'1': 0.9366820962305614, '2': 0.8764544401476814, '3': 0.8742759563856913, '4': 0.8452245230942945, '5': 0.8648602518562575, '6': 0.8516076726838376, '7': 0.8764379826723876, '8': 0.8453232580482022, '9': 0.8555624616483481}"
dataset11_density,RandomForest,vector,2000,1,0.3629799559771087,0.8622095357581333,"{'1': 0.2729079125867677, '2': 0.3632290970046256, '3': 0.3620088396100729, '4': 0.41003490524415825, '5': 0.3833597993119986, '6': 0.3912271070500477, '7': 0.32886731200371894, '8': 0.3855137888271498, '9': 0.3696708421554388}","{'1': 0.9226087159230931, '2': 0.8594326213728611, '3': 0.8664280020118231, '4': 0.8235867575599012, '5': 0.8497632440898523, '6': 0.8391914530554057, '7': 0.8886640393564733, '8': 0.84695040973399, '9': 0.8632605787197994}"
dataset11_density,RandomForest,vector,2000,2,0.4013247703001228,0.8487112353351437,"{'1': 0.27803468568766976, '2': 0.37996712187299553, '3': 0.38433394459198, '4': 0.4255757444324677, '5': 0.40806427249182503, '6': 0.4468792280349136, '7': 0.4116654725383745, '8': 0.4567991136673091, '9': 0.4206033493835695}","{'1': 0.9287503406265067, '2': 0.8617701908952746, '3': 0.8647910743951377, '4': 0.8310223202684028, '5': 0.8484139565333992, '6': 0.8149514470532189, '7': 0.8441208131981883, '8': 0.8060105882288424, '9': 0.8385703868173233}"
dataset11_density,RandomForest,vector,2000,3,0.3905679727740277,0.8503461770774261,"{'1': 0.26154730173092205, '2': 0.3866239063216237, '3': 0.3817893427339664, '4': 0.42235267250911046, '5': 0.397706641126893, '6': 0.43073967964845244, '7': 0.38048503772845127, '8': 0.45370658058914237, '9': 0.4001605925776878}","{'1': 0.9328110002638191, '2': 0.8464077721718194, '3': 0.8593249047240685, '4': 0.8298906048359624, '5': 0.8514742880782378, '6': 0.8214911688296065, '7': 0.8632588989294082, '8': 0.8002272142155312, '9': 0.848229741648381}"
dataset11_density,RandomForest,vector,2000,4,0.4027737383871044,0.8087547316199959,"{'1': 0.2733141501586685, '2': 0.36870660028905333, '3': 0.3684120923864087, '4': 0.44708047022231356, '5': 0.43860446088915717, '6': 0.45002450325184623, '7': 0.4091237089562989, '8': 0.4376973406677748, '9': 0.43200031866241845}","{'1': 0.9165104250247201, '2': 0.8412065817732493, '3': 0.8422396324067476, '4': 0.7691568937739026, '5': 0.7806705940808754, '6': 0.760224544138616, '7': 0.8061090681783015, '8': 0.7781464518031269, '9': 0.784528393400423}"
dataset11_density,RandomForest,vector,2000,5,0.413900192124143,0.8251695052944744,"{'1': 0.29682192612976127, '2': 0.36589545124694134, '3': 0.38166619181663736, '4': 0.43988308548415905, '5': 0.4509319666289861, '6': 0.43461221686300106, '7': 0.4551109662169487, '8': 0.4621387833380144, '9': 0.4380411413928373}","{'1': 0.912770278734277, '2': 0.8667320644520846, '3': 0.8533370329391756, '4': 0.8042551174481017, '5': 0.7966619451729007, '6': 0.811655035001397, '7': 0.7930879336704089, '8': 0.7826305302943588, '9': 0.8053956099375663}"
dataset11_density,RandomForest,vector,2000,6,0.3960970023188388,0.8442966169546829,"{'1': 0.25293257526600327, '2': 0.3507363324026368, '3': 0.3666942276753363, '4': 0.42116171393136387, '5': 0.4329522007914464, '6': 0.4444618917170618, '7': 0.42138988265717975, '8': 0.4505649982981262, '9': 0.42397919813039564}","{'1': 0.936354533572883, '2': 0.8731077718984687, '3': 0.8677915165660913, '4': 0.8272447946748085, '5': 0.821876665855171, '6': 0.8073411960954313, '7': 0.8299479263073894, '8': 0.805163209617063, '9': 0.8298419380048409}"
dataset11_density,RandomForest,vector,2000,7,0.3499477086471715,0.883416104415826,"{'1': 0.25799463361280195, '2': 0.36172742952610937, '3': 0.36137788160620166, '4': 0.37967242951019886, '5': 0.34638020080211196, '6': 0.37931394319148376, '7': 0.35427608177271247, '8': 0.3641933821711725, '9': 0.34459339563175156}","{'1': 0.9370023222260428, '2': 0.8807045684028683, '3': 0.8833433158352563, '4': 0.8620575679100091, '5': 0.8848506529967619, '6': 0.8654344576450105, '7': 0.8796224204553021, '8': 0.8715113526357836, '9': 0.8862182816353987}"
dataset11_density,RandomForest,vector,2000,8,0.4037270895213125,0.8234002655043401,"{'1': 0.29064205040717894, '2': 0.3961812293627703, '3': 0.3910589982006076, '4': 0.4276291618054778, '5': 0.388726659025293, '6': 0.4525056563823479, '7': 0.3970300250970334, '8': 0.47385315752972673, '9': 0.4159168678813772}","{'1': 0.9146693642399916, '2': 0.8290295242805974, '3': 0.8385703352096066, '4': 0.8029307839536797, '5': 0.8385610031309872, '6': 0.7818426837489911, '7': 0.8309876616507456, '8': 0.757355503526548, '9': 0.8166555297979126}"
dataset11_density,RandomForest,vector,2000,9,0.3975723270771944,0.8471926804908448,"{'1': 0.25778947293070653, '2': 0.3725620948003264, '3': 0.36667537650916415, '4': 0.4200749107506024, '5': 0.40029250203310884, '6': 0.4353466835724124, '7': 0.41508968888806164, '8': 0.4630229356906684, '9': 0.44729727851969897}","{'1': 0.9379102429233732, '2': 0.8667771836359829, '3': 0.8755830612329716, '4': 0.829051854975622, '5': 0.8499338398485502, '6': 0.8172035241994278, '7': 0.8367401775822997, '8': 0.7985911426388997, '9': 0.8129430973804765}"
dataset11_density,NeuralNetwork,vector,2000,0,0.3212500928861354,0.8897659646281953,"{'1': 0.2048201932401595, '2': 0.3118836435600366, '3': 0.3259692069418664, '4': 0.3577119171160612, '5': 0.33290525189915227, '6': 0.3333387141347092, '7': 0.32865557253347777, '8': 0.3530568492255724, '9': 0.34290948732418264}","{'1': 0.9564379693573157, '2': 0.9000992223101487, '3': 0.889198085346307, '4': 0.8683145873738392, '5': 0.8827684783850084, '6': 0.8818792641403413, '7': 0.8849658305132443, '8': 0.8705285672707763, '9': 0.8737016769567783}"
dataset11_density,NeuralNetwork,vector,2000,1,0.3277433505288824,0.8863567433843982,"{'1': 0.2050631376920335, '2': 0.30558110611072525, '3': 0.32838244302053393, '4': 0.369320973135636, '5': 0.35675433020078584, '6': 0.360850926480983, '7': 0.30211872453837413, '8': 0.3821627339340428, '9': 0.33945577964682744}","{'1': 0.956304672995254, '2': 0.900510721576191, '3': 0.8900900701865762, '4': 0.8568809425675401, '5': 0.8698927296258611, '6': 0.8631934469608036, '7': 0.9060386325502741, '8': 0.8495995938345294, '9': 0.8846998801625552}"
dataset11_density,NeuralNetwork,vector,2000,2,0.3707517403708185,0.869116288906144,"{'1': 0.20365883722992034, '2': 0.34929604830734484, '3': 0.3676109792804121, '4': 0.3981160974059234, '5': 0.3853240956813259, '6': 0.4124787542650228, '7': 0.38088663162466285, '8': 0.43404726662635085, '9': 0.4053469529164031}","{'1': 0.9617711393790095, '2': 0.8831854300378399, '3': 0.8763013890511261, '4': 0.8521248889492791, '5': 0.8648380625226809, '6': 0.8423447181940903, '7': 0.8665585644723458, '8': 0.8248534559797469, '9': 0.8500689515691778}"
dataset11_density,NeuralNetwork,vector,2000,3,0.3379872245278464,0.8869960090332831,"{'1': 0.1914205763754529, '2': 0.30315872409898, '3': 0.3366482743643534, '4': 0.36603626555326596, '5': 0.3695932468865074, '6': 0.36841147881981523, '7': 0.3517538487608773, '8': 0.38930330923457107, '9': 0.36555929665679493}","{'1': 0.964010573436656, '2': 0.9055652201939531, '3': 0.8906239083560465, '4': 0.8722308401960462, '5': 0.87173032006438, '6': 0.8694141105339346, '7': 0.8831303825812253, '8': 0.8529170404778578, '9': 0.8733416854594492}"
dataset11_density,NeuralNetwork,vector,2000,4,0.3592210395140223,0.846133175816993,"{'1': 0.20121903887628156, '2': 0.3316498543545241, '3': 0.3379759745235949, '4': 0.39520930337655247, '5': 0.40099747950802, '6': 0.39147667988081153, '7': 0.3756855941604489, '8': 0.4169692837528433, '9': 0.38180614719312383}","{'1': 0.9547471269636746, '2': 0.871521548012386, '3': 0.8672294316722697, '4': 0.8196152451747576, '5': 0.8166697801938894, '6': 0.8185553381057586, '7': 0.8365077064186012, '8': 0.7986615641745918, '9': 0.831690841637007}"
dataset11_density,NeuralNetwork,vector,2000,5,0.3851252987424636,0.8454960538596494,"{'1': 0.21349352597542331, '2': 0.3217375519861993, '3': 0.3672134993333193, '4': 0.4258779360512392, '5': 0.4085839806876072, '6': 0.44239860939464115, '7': 0.41773631265131617, '8': 0.4722741169013372, '9': 0.3968121557010893}","{'1': 0.9548724301988625, '2': 0.8969577922039114, '3': 0.8642342072694479, '4': 0.8165210809372772, '5': 0.8330604309362285, '6': 0.8048459084957528, '7': 0.8256766050866253, '8': 0.7729915612746296, '9': 0.8403044683341098}"
dataset11_density,NeuralNetwork,vector,2000,6,0.3505775047165672,0.8764020122913869,"{'1': 0.19103725418936374, '2': 0.30641935727265013, '3': 0.31773331987436426, '4': 0.3827995860371899, '5': 0.38747206469834955, '6': 0.42331181233611553, '7': 0.363951837214254, '8': 0.4134705045075702, '9': 0.36900180631924756}","{'1': 0.9636926897396544, '2': 0.9031485994882544, '3': 0.9007394453889829, '4': 0.8572828080207957, '5': 0.8573335987174434, '6': 0.8252405883864012, '7': 0.8731467624153, '8': 0.8359239724594545, '9': 0.8711096460061954}"
dataset11_density,NeuralNetwork,vector,2000,7,0.3226829353733179,0.8996641269008807,"{'1': 0.19723205563687118, '2': 0.3236642516608788, '3': 0.3200357720058316, '4': 0.3557334808338121, '5': 0.32552775931606265, '6': 0.3696441647893858, '7': 0.3374015353622198, '8': 0.3338078208851918, '9': 0.341099577869607}","{'1': 0.9631821691694008, '2': 0.9044896585401662, '3': 0.908507911564207, '4': 0.878904155554585, '5': 0.8982975493559348, '6': 0.8722079134271478, '7': 0.8908167418303988, '8': 0.8920572016226958, '9': 0.8885138410433893}"
dataset11_density,NeuralNetwork,vector,2000,8,0.3526228027980481,0.8629059667155261,"{'1': 0.19846994768208356, '2': 0.3199987069761184, '3': 0.33712186116420406, '4': 0.38606256776744635, '5': 0.36658991398196616, '6': 0.40312107897592875, '7': 0.3570151052457805, '8': 0.42614569161100974, '9': 0.3790803517778959}","{'1': 0.9602096651058725, '2': 0.8884602218245881, '3': 0.8800300134976738, '4': 0.8393800261015273, '5': 0.856424339496206, '6': 0.8268618498037201, '7': 0.8633389066753795, '8': 0.8037547780668451, '9': 0.8476938998679218}"
dataset11_density,NeuralNetwork,vector,2000,9,0.3767244426707474,0.8600521424312428,"{'1': 0.18739744995112284, '2': 0.33081565741244556, '3': 0.35883328782041835, '4': 0.4089374737351263, '5': 0.38063964919770743, '6': 0.43175422896293236, '7': 0.40036019083445884, '8': 0.4611572036091904, '9': 0.4306248425133251}","{'1': 0.9671891895994448, '2': 0.8949603200888817, '3': 0.8808479641964662, '4': 0.8379963779619582, '5': 0.8643074798944422, '6': 0.8202079277779106, '7': 0.8481211835079161, '8': 0.8002110100484614, '9': 0.8266278288057034}"
dataset11_density,KNN,vector,5000,0,0.4205641207126782,0.8152129309424614,"{'1': 0.24399974421457238, '2': 0.404592389283849, '3': 0.40728854596227443, '4': 0.4442284488948611, '5': 0.43726405233346993, '6': 0.4768672191282834, '7': 0.4463836376499159, '8': 0.48390491587722423, '9': 0.4405481330696543}","{'1': 0.9406646158043775, '2': 0.8359559575198392, '3': 0.8300477512133262, '4': 0.7979806841904027, '5': 0.8053529682485256, '6': 0.769693668681806, '7': 0.7957839003595156, '8': 0.7607459585572194, '9': 0.8006908739071398}"
dataset11_density,KNN,vector,5000,1,0.4003610707887244,0.8304854165169773,"{'1': 0.24625928806366632, '2': 0.38125211114622876, '3': 0.37908364889980506, '4': 0.4505067471263464, '5': 0.4025279221484636, '6': 0.44335123161278844, '7': 0.4075216986060624, '8': 0.46035250788764526, '9': 0.43239448160751354}","{'1': 0.9381067080031865, '2': 0.8479255790264255, '3': 0.852104079769074, '4': 0.7879796691267319, '5': 0.8334808203338213, '6': 0.7955938645952535, '7': 0.8291647864946207, '8': 0.7808596676046395, '9': 0.8091535736990433}"
dataset11_density,KNN,vector,5000,2,0.4116121052044568,0.82965888640263,"{'1': 0.23832627573522008, '2': 0.3960131051683558, '3': 0.39217169271236696, '4': 0.4498049065934695, '5': 0.43173434873000216, '6': 0.4579112282275176, '7': 0.4178890523921622, '8': 0.4806753831433682, '9': 0.43998295413764954}","{'1': 0.9423933943371392, '2': 0.8413857093127135, '3': 0.8480101035313717, '4': 0.8045784972439004, '5': 0.8181937928870228, '6': 0.7950151272903141, '7': 0.8313148050733897, '8': 0.7729524481059036, '9': 0.8130860998419143}"
dataset11_density,KNN,vector,5000,3,0.4082682829504271,0.8263211954522527,"{'1': 0.25092296085848376, '2': 0.3866559361397828, '3': 0.39934128268048746, '4': 0.44100385487224075, '5': 0.42897663861658303, '6': 0.4673036208331655, '7': 0.4196934258103781, '8': 0.4606620049106034, '9': 0.41985482183211925}","{'1': 0.9380966774480666, '2': 0.8536353532071081, '3': 0.8379426328271606, '4': 0.801700611708522, '5': 0.8106628234221143, '6': 0.7776388427655611, '7': 0.8161801629249709, '8': 0.7847948576438213, '9': 0.8162387971229492}"
dataset11_density,KNN,vector,5000,4,0.4089511471337667,0.8287815080992735,"{'1': 0.24627379875914485, '2': 0.388087693147492, '3': 0.39511326078537207, '4': 0.4424198603751813, '5': 0.4272443880832125, '6': 0.4719317789820425, '7': 0.42928851482274094, '8': 0.4533265257146119, '9': 0.42687450353410245}","{'1': 0.941663249564531, '2': 0.8502643340056718, '3': 0.843851969136122, '4': 0.8042531778307235, '5': 0.8184318099832302, '6': 0.778427342703612, '7': 0.8143846094967824, '8': 0.7895085228417547, '9': 0.8182485573310339}"
dataset11_density,KNN,vector,5000,5,0.432834754593034,0.7970101999740843,"{'1': 0.24201494219400824, '2': 0.4146147499524146, '3': 0.4110520883401127, '4': 0.47933211157561006, '5': 0.4501521536152343, '6': 0.48124696103558323, '7': 0.4587878090756123, '8': 0.49627373079833786, '9': 0.46203824475039296}","{'1': 0.9377364638254141, '2': 0.8151374553747145, '3': 0.8203697086778458, '4': 0.7529384885352383, '5': 0.7864638645758112, '6': 0.7538023897263715, '7': 0.7812658771823773, '8': 0.7439121852375856, '9': 0.7814653666314016}"
dataset11_density,KNN,vector,5000,6,0.4249010309368615,0.8178587963023464,"{'1': 0.24466504260015645, '2': 0.38986854477201455, '3': 0.4153620411261246, '4': 0.4666624516047884, '5': 0.4440263019639071, '6': 0.5092048712276982, '7': 0.4381208453202634, '8': 0.47995671451643185, '9': 0.4362424653003695}","{'1': 0.9428296606264147, '2': 0.8518657414665203, '3': 0.8308760933708995, '4': 0.7849726848590514, '5': 0.8086693624891319, '6': 0.7463402433500368, '7': 0.8115002270943558, '8': 0.7713392232614245, '9': 0.8123359302032825}"
dataset11_density,KNN,vector,5000,7,0.421010054934439,0.8237022767850786,"{'1': 0.2509030040941439, '2': 0.39625302295831627, '3': 0.4266805102572729, '4': 0.44927830257751195, '5': 0.430867328082001, '6': 0.4852281800185143, '7': 0.4393178739048603, '8': 0.46316672528785835, '9': 0.44739554722947233}","{'1': 0.940626950771661, '2': 0.8458005003848521, '3': 0.8208200171112059, '4': 0.8052852559424407, '5': 0.8169953889874183, '6': 0.7766304225679783, '7': 0.810415004289616, '8': 0.7926156634813553, '9': 0.8041312875291804}"
