,id,B,S,Bl,Bt,Sl,St,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
8964,8964,"(5, 6)","(1, 2)",5,6,1,2,0.23,0.15,0.12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
8965,8965,"(1, 6)","(2, 7)",1,6,2,7,0.13,0.65,0.81,0.81,0.75,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8,0.76,0.8
8966,8966,"(0, 3)","(3, 4)",0,3,3,4,0.18,0.76,0.1,0.9,0.03,0.97,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8967,8967,"(4, 8)","(2, 6)",4,8,2,6,0.74,0.81,0.34,0.42,0.41,0.45,0.37,0.39,0.48,0.47,0.57,0.36,0.37,0.49,0.4,0.62,0.51,0.7,0.53,0.53,0.66,0.59,0.61,0.65,0.7,0.68,0.66,0.67,0.68,0.5,0.61,0.67,0.75,0.46,0.44,0.45,0.61,0.42,0.55,0.54,0.52,0.75,0.31,0.33,0.36,0.4,0.39,0.45,0.38,0.51
8968,8968,"(5, 8)","(4, 4)",5,8,4,4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8969,8969,"(0, 8)","(3, 6)",0,8,3,6,0.27,0.79,0.74,0.61,0.72,0.51,0.75,0.45,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43,0.77,0.43
8970,8970,"(4, 6)","(5, 7)",4,6,5,7,0.59,0.6,0.56,0.58,0.53,0.54,0.52,0.5,0.5,0.4,0.35,0.3,0.29,0.28,0.24,0.19,0.15,0.12,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8971,8971,"(3, 5)","(0, 5)",3,5,0,5,0.53,0.73,0.37,0.45,0.64,0.52,0.59,0.51,0.5,0.66,0.54,0.53,0.59,0.63,0.57,0.57,0.48,0.64,0.45,0.53,0.55,0.67,0.53,0.54,0.74,0.35,0.41,0.54,0.52,0.61,0.51,0.58,0.63,0.4,0.65,0.41,0.52,0.47,0.71,0.32,0.48,0.51,0.57,0.67,0.43,0.59,0.59,0.65,0.49,0.56
8972,8972,"(2, 5)","(3, 6)",2,5,3,6,0.7,0.68,0.63,0.64,0.68,0.68,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
8973,8973,"(3, 6)","(5, 6)",3,6,5,6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8974,8974,"(7, 8)","(3, 8)",7,8,3,8,0.37,0.24,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
8975,8975,"(3, 8)","(2, 5)",3,8,2,5,0.71,0.57,0.57,0.67,0.46,0.66,0.5,0.45,0.61,0.56,0.71,0.46,0.48,0.72,0.44,0.48,0.57,0.54,0.61,0.69,0.53,0.59,0.66,0.43,0.54,0.6,0.53,0.52,0.64,0.56,0.45,0.57,0.7,0.52,0.46,0.68,0.47,0.58,0.57,0.55,0.69,0.56,0.46,0.8,0.34,0.4,0.6,0.42,0.59,0.54
8976,8976,"(5, 8)","(0, 4)",5,8,0,4,0.55,0.52,0.54,0.38,0.38,0.39,0.36,0.41,0.34,0.34,0.37,0.37,0.28,0.23,0.24,0.24,0.26,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
8977,8977,"(0, 8)","(3, 6)",0,8,3,6,0.47,0.93,0.17,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95,0.13,0.95
8978,8978,"(0, 2)","(0, 7)",0,2,0,7,0.71,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
8979,8979,"(2, 7)","(0, 2)",2,7,0,2,0.82,0.14,0.39,0.42,0.67,0.33,0.44,0.6,0.41,0.4,0.63,0.38,0.45,0.55,0.47,0.56,0.44,0.58,0.41,0.51,0.5,0.5,0.49,0.49,0.55,0.43,0.51,0.53,0.45,0.55,0.45,0.56,0.43,0.58,0.42,0.55,0.45,0.51,0.5,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51
8980,8980,"(4, 5)","(4, 8)",4,5,4,8,0.53,0.63,0.72,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
8981,8981,"(5, 7)","(0, 6)",5,7,0,6,0.49,0.67,0.51,0.6,0.58,0.7,0.51,0.48,0.53,0.57,0.49,0.53,0.53,0.56,0.48,0.53,0.6,0.51,0.55,0.42,0.48,0.5,0.48,0.45,0.52,0.47,0.5,0.5,0.43,0.45,0.46,0.46,0.47,0.54,0.39,0.39,0.42,0.39,0.39,0.4,0.38,0.4,0.38,0.4,0.38,0.4,0.38,0.4,0.38,0.4
8982,8982,"(0, 7)","(4, 5)",0,7,4,5,0.38,0.73,0.53,0.76,0.34,0.81,0.32,0.82,0.27,0.79,0.3,0.8,0.27,0.81,0.27,0.81,0.26,0.81,0.26,0.82,0.24,0.84,0.22,0.87,0.18,0.88,0.16,0.88,0.15,0.89,0.16,0.91,0.16,0.9,0.19,0.92,0.18,0.93,0.13,0.93,0.13,0.93,0.13,0.93,0.13,0.93,0.13,0.93,0.13,0.93
8983,8983,"(1, 3)","(5, 7)",1,3,5,7,0.92,0.43,0.45,0.24,0.61,0.34,0.52,0.38,0.54,0.39,0.59,0.48,0.52,0.51,0.32,0.53,0.35,0.47,0.41,0.52,0.5,0.49,0.33,0.51,0.39,0.52,0.55,0.48,0.5,0.46,0.43,0.52,0.55,0.46,0.44,0.46,0.32,0.63,0.54,0.64,0.59,0.49,0.65,0.5,0.56,0.4,0.41,0.47,0.35,0.54
8984,8984,"(4, 5)","(2, 4)",4,5,2,4,0.63,0.36,0.36,0.41,0.41,0.37,0.32,0.39,0.25,0.25,0.21,0.21,0.21,0.15,0.18,0.14,0.15,0.11,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
8985,8985,"(4, 5)","(7, 8)",4,5,7,8,0.5,0.23,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8986,8986,"(4, 5)","(5, 5)",4,5,5,5,0.6,0.38,0.25,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8987,8987,"(3, 4)","(8, 8)",3,4,8,8,0.84,0.25,0.18,0.19,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8988,8988,"(0, 3)","(4, 4)",0,3,4,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8989,8989,"(0, 6)","(3, 8)",0,6,3,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
8990,8990,"(5, 6)","(1, 6)",5,6,1,6,0.5,0.63,0.61,0.76,0.57,0.55,0.59,0.62,0.59,0.57,0.55,0.62,0.63,0.66,0.53,0.63,0.6,0.5,0.53,0.6,0.53,0.62,0.59,0.59,0.68,0.5,0.46,0.49,0.51,0.45,0.48,0.51,0.45,0.48,0.51,0.45,0.48,0.51,0.45,0.48,0.51,0.45,0.48,0.51,0.45,0.48,0.51,0.45,0.48,0.51
8991,8991,"(3, 4)","(0, 4)",3,4,0,4,0.16,0.28,0.36,0.6,0.33,0.48,0.48,0.45,0.47,0.47,0.4,0.54,0.42,0.51,0.48,0.55,0.5,0.48,0.58,0.47,0.48,0.53,0.49,0.47,0.6,0.36,0.39,0.61,0.31,0.47,0.41,0.52,0.55,0.39,0.46,0.49,0.57,0.39,0.36,0.49,0.47,0.63,0.27,0.46,0.29,0.5,0.4,0.57,0.33,0.45
8992,8992,"(2, 4)","(0, 2)",2,4,0,2,0.34,0.62,0.25,0.3,0.75,0.17,0.16,0.48,0.22,0.53,0.38,0.44,0.46,0.3,0.5,0.34,0.33,0.44,0.44,0.35,0.5,0.42,0.34,0.6,0.28,0.32,0.69,0.26,0.18,0.59,0.2,0.58,0.25,0.39,0.43,0.48,0.28,0.52,0.31,0.42,0.39,0.48,0.38,0.47,0.47,0.35,0.51,0.34,0.39,0.45
8993,8993,"(2, 5)","(4, 7)",2,5,4,7,0.38,0.64,0.65,0.79,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
8994,8994,"(5, 8)","(3, 5)",5,8,3,5,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8995,8995,"(6, 7)","(1, 1)",6,7,1,1,0.75,0.2,0.12,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
8996,8996,"(6, 8)","(0, 8)",6,8,0,8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
8997,8997,"(4, 7)","(2, 5)",4,7,2,5,0.93,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8998,8998,"(1, 3)","(5, 7)",1,3,5,7,0.48,0.3,0.59,0.5,0.5,0.58,0.56,0.34,0.57,0.56,0.48,0.56,0.4,0.51,0.46,0.52,0.46,0.47,0.52,0.44,0.56,0.47,0.41,0.53,0.52,0.45,0.51,0.49,0.44,0.41,0.37,0.59,0.52,0.37,0.57,0.34,0.51,0.52,0.5,0.59,0.44,0.58,0.5,0.42,0.39,0.53,0.37,0.6,0.59,0.52
8999,8999,"(4, 7)","(7, 8)",4,7,7,8,0.86,0.66,0.52,0.4,0.42,0.41,0.41,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
9000,9000,"(5, 6)","(3, 4)",5,6,3,4,0.64,0.41,0.25,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9001,9001,"(2, 7)","(3, 5)",2,7,3,5,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9002,9002,"(4, 7)","(0, 4)",4,7,0,4,0.69,0.43,0.27,0.36,0.3,0.41,0.33,0.29,0.3,0.39,0.33,0.33,0.42,0.36,0.42,0.4,0.32,0.38,0.44,0.4,0.47,0.46,0.52,0.43,0.57,0.33,0.43,0.4,0.47,0.43,0.57,0.54,0.41,0.5,0.43,0.51,0.42,0.36,0.49,0.34,0.46,0.41,0.39,0.37,0.48,0.53,0.52,0.43,0.47,0.55
9003,9003,"(0, 6)","(0, 4)",0,6,0,4,0.52,0.81,0.21,0.91,0.09,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
9004,9004,"(0, 1)","(3, 8)",0,1,3,8,0.59,0.55,0.51,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56,0.55,0.58,0.56
9005,9005,"(5, 5)","(4, 5)",5,5,4,5,0.94,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9006,9006,"(4, 5)","(3, 5)",4,5,3,5,0.37,0.41,0.38,0.44,0.41,0.43,0.38,0.41,0.32,0.36,0.31,0.29,0.26,0.24,0.26,0.21,0.19,0.19,0.12,0.09,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9007,9007,"(0, 7)","(6, 8)",0,7,6,8,0.48,0.6,0.53,0.54,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51,0.49,0.51
9008,9008,"(4, 8)","(3, 4)",4,8,3,4,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9009,9009,"(3, 6)","(1, 3)",3,6,1,3,0.75,0.19,0.17,0.18,0.31,0.21,0.39,0.29,0.62,0.29,0.46,0.34,0.5,0.5,0.49,0.61,0.34,0.5,0.42,0.51,0.34,0.43,0.35,0.55,0.42,0.39,0.56,0.4,0.53,0.41,0.54,0.4,0.47,0.5,0.5,0.34,0.44,0.47,0.4,0.56,0.38,0.47,0.5,0.64,0.28,0.38,0.42,0.51,0.54,0.32
9010,9010,"(1, 4)","(5, 7)",1,4,5,7,0.15,0.67,0.5,0.64,0.56,0.63,0.48,0.54,0.54,0.61,0.64,0.65,0.64,0.56,0.64,0.61,0.55,0.54,0.53,0.59,0.48,0.54,0.56,0.51,0.53,0.56,0.49,0.57,0.62,0.58,0.57,0.56,0.61,0.57,0.61,0.58,0.63,0.54,0.5,0.58,0.58,0.61,0.51,0.67,0.5,0.63,0.42,0.66,0.6,0.65
9011,9011,"(3, 4)","(2, 7)",3,4,2,7,0.98,0.16,0.24,0.4,0.52,0.64,0.76,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
9012,9012,"(4, 4)","(5, 7)",4,4,5,7,0.9,0.39,0.17,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9013,9013,"(1, 6)","(1, 4)",1,6,1,4,0.66,0.45,0.52,0.56,0.52,0.5,0.6,0.44,0.56,0.62,0.47,0.45,0.57,0.6,0.52,0.43,0.58,0.54,0.58,0.41,0.47,0.74,0.25,0.4,0.64,0.41,0.79,0.2,0.49,0.57,0.61,0.5,0.51,0.58,0.54,0.54,0.4,0.76,0.23,0.61,0.37,0.64,0.43,0.66,0.4,0.59,0.43,0.6,0.42,0.61
9014,9014,"(7, 8)","(5, 8)",7,8,5,8,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9015,9015,"(2, 6)","(5, 5)",2,6,5,5,0.27,0.5,0.5,0.54,0.51,0.5,0.51,0.49,0.52,0.47,0.51,0.5,0.51,0.48,0.48,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52,0.46,0.52
9016,9016,"(3, 5)","(4, 8)",3,5,4,8,0.71,0.8,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
9017,9017,"(2, 8)","(5, 7)",2,8,5,7,0.72,0.86,0.7,0.72,0.81,0.7,0.8,0.84,0.64,0.77,0.74,0.72,0.77,0.81,0.56,0.76,0.69,0.71,0.85,0.67,0.79,0.75,0.72,0.76,0.72,0.9,0.53,0.64,0.78,0.7,0.9,0.58,0.6,0.74,0.82,0.62,0.69,0.72,0.87,0.74,0.66,0.83,0.73,0.71,0.78,0.83,0.63,0.71,0.83,0.64
9018,9018,"(0, 7)","(2, 6)",0,7,2,6,0.78,0.63,0.7,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52,0.72,0.52
9019,9019,"(2, 3)","(3, 4)",2,3,3,4,0.87,0.03,0.05,0.07,0.13,0.12,0.24,0.22,0.38,0.41,0.46,0.48,0.35,0.42,0.41,0.39,0.42,0.49,0.44,0.45,0.43,0.41,0.52,0.3,0.48,0.42,0.46,0.46,0.51,0.36,0.37,0.53,0.4,0.43,0.53,0.35,0.55,0.37,0.43,0.55,0.29,0.43,0.48,0.44,0.42,0.45,0.5,0.46,0.39,0.51
9020,9020,"(0, 6)","(4, 7)",0,6,4,7,0.93,0.5,0.82,0.75,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
9021,9021,"(1, 5)","(5, 5)",1,5,5,5,0.31,0.68,0.4,0.64,0.36,0.62,0.37,0.63,0.39,0.63,0.43,0.56,0.45,0.52,0.54,0.52,0.54,0.52,0.53,0.47,0.58,0.52,0.55,0.5,0.57,0.54,0.56,0.46,0.51,0.53,0.51,0.54,0.51,0.51,0.55,0.55,0.51,0.5,0.53,0.48,0.55,0.57,0.46,0.6,0.45,0.57,0.5,0.55,0.53,0.48
9022,9022,"(1, 3)","(1, 6)",1,3,1,6,0.84,0.33,0.76,0.52,0.65,0.59,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
9023,9023,"(0, 6)","(0, 4)",0,6,0,4,0.46,0.86,0.15,0.93,0.07,0.98,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
