Dataset,Model,Model variation,Number of individuals,Execution,RMSE,R2,RMSE by iteration,R2 by iteration
dataset16_density,RandomForest,vector,1000,7,0.5280574200245846,0.7055848439857865,"{'1': 0.591959592319134, '2': 0.573931899904429, '3': 0.5377025190132505, '4': 0.5329626520450439, '5': 0.5151034900361986, '6': 0.5283886957980358, '7': 0.4988015764924099, '8': 0.5484786285095647, '9': 0.49865950773462286, '10': 0.5447313534446138, '11': 0.49763393161415603, '12': 0.5527089384793833, '13': 0.5129037561699452, '14': 0.5515538170753672, '15': 0.501896776904777, '16': 0.5396932858041055, '17': 0.5101188149169094, '18': 0.5519480940098124, '19': 0.5036338481652518, '20': 0.5487780960621659, '21': 0.49276239814111417, '22': 0.5368404827673865, '23': 0.49756634890646156, '24': 0.5460374368702242, '25': 0.5085575817689855, '26': 0.545415775966463, '27': 0.4996514367537562, '28': 0.5500236391671867, '29': 0.49522080587219636}","{'1': 0.6479584119450874, '2': 0.652028481417707, '3': 0.699571085707986, '4': 0.6953886922736912, '5': 0.7217137464963446, '6': 0.7021833688526298, '7': 0.7368086812896437, '8': 0.6822437841873996, '9': 0.7371315734946065, '10': 0.6867985290033953, '11': 0.7393564688050402, '12': 0.6762036787068384, '13': 0.7261822369160003, '14': 0.6769558146682387, '15': 0.7386210925467336, '16': 0.6919207615239529, '17': 0.7311343106176593, '18': 0.6795106556488726, '19': 0.7339720105179961, '20': 0.6836960480077812, '21': 0.7421607288882066, '22': 0.6933103162676959, '23': 0.7352723874437649, '24': 0.6842492066877971, '25': 0.7294101413158317, '26': 0.6832086107365094, '27': 0.7396005397984511, '28': 0.675583697612108, '29': 0.7397854142098358}"
dataset16_density,RandomForest,vector,1000,8,0.5627766908123095,0.6339717151166753,"{'1': 0.5946853132325073, '2': 0.5884878755586801, '3': 0.516099537162965, '4': 0.5700757951277826, '5': 0.5259482481705999, '6': 0.5804502461997424, '7': 0.5389071229504162, '8': 0.5774133403776416, '9': 0.5415858554240409, '10': 0.570125399254201, '11': 0.5322267712912567, '12': 0.5829573947861457, '13': 0.523895513831382, '14': 0.5721169022344662, '15': 0.5357218544071737, '16': 0.5812399911039154, '17': 0.5341812826740927, '18': 0.5909659345922383, '19': 0.5326634066367499, '20': 0.5857304726104277, '21': 0.5323126261111748, '22': 0.5915121100857521, '23': 0.5574810178098215, '24': 0.6070351701793985, '25': 0.5597170921756622, '26': 0.6035130640127114, '27': 0.5516382549586365, '28': 0.5984379153866082, '29': 0.5433985252107872}","{'1': 0.5866793538986028, '2': 0.6107240449656504, '3': 0.6840035883772418, '4': 0.6323254098758988, '5': 0.687027534088153, '6': 0.6216837886004157, '7': 0.6756256182080727, '8': 0.6236526322792945, '9': 0.6584714311330817, '10': 0.631652345615934, '11': 0.6682477363736465, '12': 0.6160907775138498, '13': 0.6752954984630475, '14': 0.619773776476223, '15': 0.6692816765438514, '16': 0.6066720141073572, '17': 0.6656165751133729, '18': 0.5960247975326765, '19': 0.6677903548050621, '20': 0.5983573348612474, '21': 0.6683644408439428, '22': 0.5933703815624558, '23': 0.6356871586873677, '24': 0.5809364236276238, '25': 0.634477071123837, '26': 0.5815260165920197, '27': 0.6484030130271476, '28': 0.5889618600204656, '29': 0.6584570840660483}"
dataset16_density,RandomForest,vector,1000,9,0.5741793843789463,0.6593420916229337,"{'1': 0.6288767923518328, '2': 0.6472941593341159, '3': 0.5671963103642328, '4': 0.5906877192307382, '5': 0.5411441668322208, '6': 0.5861461478158702, '7': 0.5333157481390696, '8': 0.599606320519733, '9': 0.5508217092025203, '10': 0.5916928455988801, '11': 0.5455213800930052, '12': 0.5996314425636725, '13': 0.5438770739859913, '14': 0.6105423757887596, '15': 0.549279269153837, '16': 0.5999133430739354, '17': 0.555746629362937, '18': 0.5875417536923164, '19': 0.542091912816628, '20': 0.5957370515627493, '21': 0.5426099688474707, '22': 0.5909576681737849, '23': 0.5428487605419431, '24': 0.5939096367318938, '25': 0.5365203901527219, '26': 0.6026127503522128, '27': 0.5395217126208636, '28': 0.593425419133567, '29': 0.5421316889519412}","{'1': 0.6145400303388635, '2': 0.5926159168499712, '3': 0.6731099348014692, '4': 0.6465533898964282, '5': 0.7089181795638402, '6': 0.6456799140393836, '7': 0.7012444334513931, '8': 0.6433164470592143, '9': 0.6793617559636405, '10': 0.6429210359682724, '11': 0.6930540606548359, '12': 0.6293809100665686, '13': 0.6927883193157423, '14': 0.6204234770431358, '15': 0.6827459342148914, '16': 0.629562249738947, '17': 0.6757885255501193, '18': 0.6405168729189709, '19': 0.6928634712919791, '20': 0.6263836118122353, '21': 0.6883897247497228, '22': 0.6425639803852512, '23': 0.6878578278474411, '24': 0.6324641479096209, '25': 0.6998202551628478, '26': 0.6215219788530988, '27': 0.6907061672301833, '28': 0.6330610395756141, '29': 0.692767064811396}"
dataset16_density,NeuralNetwork,vector,1000,0,0.5547645541959634,0.7105546289715541,"{'1': 0.6434119421276675, '2': 0.6275655334430491, '3': 0.5032280590374326, '4': 0.5670190367033885, '5': 0.45615153368263905, '6': 0.5489997752535178, '7': 0.47542515662564916, '8': 0.5730734636001652, '9': 0.5052232318001825, '10': 0.5720820796279158, '11': 0.5046318872324381, '12': 0.5640097260954449, '13': 0.5073656413860406, '14': 0.587261246273979, '15': 0.514922348143377, '16': 0.5804815131949017, '17': 0.5258278069070751, '18': 0.589962525708326, '19': 0.538069387182575, '20': 0.589191698743569, '21': 0.5337874736392985, '22': 0.6029892717241128, '23': 0.5353973599690085, '24': 0.5976762448196955, '25': 0.5495609782487806, '26': 0.5957583601210749, '27': 0.5445901249483057, '28': 0.6117731479112715, '29': 0.5427355175320545}","{'1': 0.601645702379323, '2': 0.6267426701683225, '3': 0.7597874279217727, '4': 0.6943062170083312, '5': 0.8016818305933565, '6': 0.7131793074026007, '7': 0.7865007664356366, '8': 0.6853759863930133, '9': 0.760412641233973, '10': 0.6953582809323414, '11': 0.7577946960408924, '12': 0.7037083327402645, '13': 0.7590193070670219, '14': 0.6811442005728012, '15': 0.7512966748552685, '16': 0.6876698860581276, '17': 0.7421049419451099, '18': 0.6783143915486233, '19': 0.7316912777257842, '20': 0.6789972187192341, '21': 0.7343046447777406, '22': 0.6667299209162927, '23': 0.7326533457779795, '24': 0.6749137163762, '25': 0.7191831056177594, '26': 0.670649404167776, '27': 0.7245854905351422, '28': 0.6593454124682667, '29': 0.7269874417961109}"
dataset16_density,NeuralNetwork,vector,1000,1,0.6586627684015056,0.5135764481566052,"{'1': 0.6999351607847977, '2': 0.7024476535264761, '3': 0.6262711132047748, '4': 0.6931636936727633, '5': 0.6343698076707364, '6': 0.6826290501118829, '7': 0.6209930297056577, '8': 0.6796081907506397, '9': 0.6231828448379684, '10': 0.6871155009872036, '11': 0.6179153157405022, '12': 0.691255478977284, '13': 0.6355715090319761, '14': 0.691686278915199, '15': 0.6517710120038456, '16': 0.6788292594337882, '17': 0.6352722639762544, '18': 0.678504846726242, '19': 0.6244765848645105, '20': 0.6829001257968026, '21': 0.626228389958587, '22': 0.684879863848977, '23': 0.6289693525429485, '24': 0.6727631725194642, '25': 0.621502274544673, '26': 0.6733351398203362, '27': 0.6323311813189773, '28': 0.6844140809745743, '29': 0.6388981073958226}","{'1': 0.4975157953628977, '2': 0.43773972653688853, '3': 0.5694103348391769, '4': 0.4631303546455161, '5': 0.5558215095635908, '6': 0.47074038135741747, '7': 0.567574933724134, '8': 0.47323754295059184, '9': 0.571648196040203, '10': 0.45580496060552467, '11': 0.5765740912245134, '12': 0.45624601293892664, '13': 0.5449218040361496, '14': 0.46401543869051953, '15': 0.5234753597979741, '16': 0.4876498471010511, '17': 0.5479959887046824, '18': 0.4800895469661963, '19': 0.5622385519393065, '20': 0.45957399764092455, '21': 0.5622554009398064, '22': 0.4663467795886319, '23': 0.5644852115554329, '24': 0.4912748800737825, '25': 0.565724027973512, '26': 0.4945747105564059, '27': 0.5494248474610762, '28': 0.485751504305339, '29': 0.5484752594213793}"
dataset16_density,NeuralNetwork,vector,1000,2,0.7210484546810865,0.4868056223538027,"{'1': 0.7167159267388555, '2': 0.7582712740621746, '3': 0.6553116774994184, '4': 0.7170705472520692, '5': 0.6704120533232325, '6': 0.7426311234156919, '7': 0.6789104906424048, '8': 0.7439785525661835, '9': 0.6885601425808937, '10': 0.7476516084148432, '11': 0.6861418450874482, '12': 0.7457821587990596, '13': 0.6865268704336605, '14': 0.7587381236662495, '15': 0.6905062987550361, '16': 0.7661434859093061, '17': 0.7047251951583128, '18': 0.7534864727790116, '19': 0.6970757382381695, '20': 0.7500976191785318, '21': 0.7023725588407715, '22': 0.7595396103545319, '23': 0.6987083829496348, '24': 0.754351645251565, '25': 0.7140999972199156, '26': 0.7581402087053023, '27': 0.7129054245815148, '28': 0.7530390510744869, '29': 0.6985111022732308}","{'1': 0.5030781209900372, '2': 0.4357319807188348, '3': 0.5767623441685874, '4': 0.5000560267443468, '5': 0.5668381095396516, '6': 0.4538549069493394, '7': 0.551605318796435, '8': 0.45418039620382744, '9': 0.5445202851561863, '10': 0.4453531150287404, '11': 0.5393335212304076, '12': 0.4438907112198648, '13': 0.5445131857792093, '14': 0.4284444631580844, '15': 0.5320215848342132, '16': 0.4121775060878785, '17': 0.5059137589689465, '18': 0.43427689613199294, '19': 0.5212739864530294, '20': 0.440723756439485, '21': 0.5174329893713421, '22': 0.4311369721384273, '23': 0.5169156741419338, '24': 0.4378324390217859, '25': 0.49670339974155686, '26': 0.4249433971840748, '27': 0.5061103118824474, '28': 0.4307257980134551, '29': 0.5210120921661614}"
dataset16_density,NeuralNetwork,vector,1000,3,0.6301288859540978,0.5615916344027135,"{'1': 0.693921281189552, '2': 0.6871896342944923, '3': 0.5866338906758557, '4': 0.6366593616723037, '5': 0.6003045351062251, '6': 0.636895916584758, '7': 0.5979643412717531, '8': 0.650903038299815, '9': 0.5916773315489352, '10': 0.6543156680907437, '11': 0.6149460176541671, '12': 0.6570217631597808, '13': 0.6231318592197784, '14': 0.6578072665154954, '15': 0.6111064822612817, '16': 0.6495651592030961, '17': 0.6059742275233553, '18': 0.6566794355103047, '19': 0.6091616090629612, '20': 0.6456091520796998, '21': 0.6084638727662498, '22': 0.6476452118061258, '23': 0.6065820361805865, '24': 0.6468607293256361, '25': 0.6009462035764439, '26': 0.6436961209079445, '27': 0.6029561993582032, '28': 0.6365452909180127, '29': 0.6125740569052789}","{'1': 0.444660291822057, '2': 0.4544649440715506, '3': 0.6138318291148381, '4': 0.5628482439641009, '5': 0.5953850741506034, '6': 0.5534794229102483, '7': 0.614786688392758, '8': 0.5384359857630066, '9': 0.6233270905573114, '10': 0.5239980092544974, '11': 0.5889810529771248, '12': 0.5301154398722708, '13': 0.5779487107204597, '14': 0.5299300560833253, '15': 0.5933183966992068, '16': 0.5383986544963725, '17': 0.6034958263681789, '18': 0.5228953384446329, '19': 0.5928726554530988, '20': 0.5399202178499178, '21': 0.5921694383213416, '22': 0.5390839172100164, '23': 0.5981777890718942, '24': 0.5337332223204535, '25': 0.6030178373196882, '26': 0.5375955929239425, '27': 0.6053084261349857, '28': 0.547945890769309, '29': 0.5860313546414992}"
dataset16_density,NeuralNetwork,vector,1000,4,0.6227480166022761,0.5746902934562812,"{'1': 0.6222325329485283, '2': 0.5824056307961979, '3': 0.6199556299539893, '4': 0.6010201368859962, '5': 0.5956296911524207, '6': 0.626732283180023, '7': 0.6344870670706411, '8': 0.6400393907978499, '9': 0.6341759626057156, '10': 0.6159176090141745, '11': 0.6117940519215787, '12': 0.64243240931902, '13': 0.6154805757905274, '14': 0.6420533147256379, '15': 0.6289402586256194, '16': 0.6290995581479215, '17': 0.6104769929652339, '18': 0.6419175641740605, '19': 0.6111290564516628, '20': 0.6407933582212161, '21': 0.6243491915900602, '22': 0.6282495544893528, '23': 0.6058483737331564, '24': 0.6227592791084752, '25': 0.6067358458463639, '26': 0.6386317131923164, '27': 0.6177104881682001, '28': 0.6520428858002212, '29': 0.6166520747898435}","{'1': 0.5578138255775382, '2': 0.6563133531123337, '3': 0.5841411501307221, '4': 0.6119629744870472, '5': 0.6149884922808113, '6': 0.583445204795741, '7': 0.5551819613014345, '8': 0.560830161283697, '9': 0.5623225562700642, '10': 0.5865794541629853, '11': 0.591444723815617, '12': 0.5521758768203193, '13': 0.5809742466281844, '14': 0.5553895369488023, '15': 0.5625125746852971, '16': 0.5806128310939833, '17': 0.5821719554990803, '18': 0.5608117838246693, '19': 0.574828137611334, '20': 0.5532451868106278, '21': 0.5593638626728257, '22': 0.5633229556785213, '23': 0.5922663435394022, '24': 0.5697008385723181, '25': 0.5878249065410934, '26': 0.5491116495518187, '27': 0.5810815533093645, '28': 0.5219924767335385, '29': 0.573607936492986}"
dataset16_density,NeuralNetwork,vector,1000,5,0.663781384492129,0.5035606016477794,"{'1': 0.6867688543387107, '2': 0.6913498146154674, '3': 0.619760291099922, '4': 0.6521439438148849, '5': 0.6080123627057323, '6': 0.6800351468260504, '7': 0.6025741934561885, '8': 0.6747229241789338, '9': 0.6472693827888103, '10': 0.681384853580891, '11': 0.6084268454509945, '12': 0.6760867855100573, '13': 0.6172597867534245, '14': 0.688152330471917, '15': 0.638482201464773, '16': 0.6908044982147308, '17': 0.6500102828899973, '18': 0.6832863635175762, '19': 0.6481290577859988, '20': 0.7027044308681157, '21': 0.6685512036183595, '22': 0.710103368051563, '23': 0.6556773098273655, '24': 0.699408627688302, '25': 0.6548474998333275, '26': 0.6951595094798039, '27': 0.6611674692806447, '28': 0.6948524595471577, '29': 0.6625283526120374}","{'1': 0.538617223375717, '2': 0.4648081541877207, '3': 0.5794139536740321, '4': 0.5124707255555313, '5': 0.5876943914113733, '6': 0.4782040645859269, '7': 0.5857468326142461, '8': 0.48469850955910787, '9': 0.5242989022714124, '10': 0.46615381836885406, '11': 0.5856072899631712, '12': 0.4690882945033491, '13': 0.5714416370777613, '14': 0.46593741280756007, '15': 0.5399204691498131, '16': 0.4597082948223572, '17': 0.5212131626187926, '18': 0.4665182928916807, '19': 0.543454438554671, '20': 0.4342749155872978, '21': 0.49268993132089567, '22': 0.42262747063860684, '23': 0.5266659914421945, '24': 0.44093234104016366, '25': 0.5236236290111149, '26': 0.45461655538848067, '27': 0.5056419824759419, '28': 0.45225047303053345, '29': 0.5049382898572925}"
dataset16_density,NeuralNetwork,vector,1000,6,0.7666606530818476,0.4499799125855236,"{'1': 0.808383823768591, '2': 0.7978532608911042, '3': 0.7603027205135029, '4': 0.77923860740186, '5': 0.7538085166134737, '6': 0.7915179117944894, '7': 0.7362684783247849, '8': 0.7898134750065551, '9': 0.7496594561914612, '10': 0.7715545082302517, '11': 0.7230155640208814, '12': 0.7859711595381237, '13': 0.7228867612823272, '14': 0.7907959460322757, '15': 0.7314696240223683, '16': 0.7947404212300093, '17': 0.7413743704616188, '18': 0.7816380098958057, '19': 0.7396775132232106, '20': 0.788963921301697, '21': 0.7386837170995026, '22': 0.7929511075086383, '23': 0.7300947705903582, '24': 0.7986216424934496, '25': 0.7543001994703148, '26': 0.7969769876998273, '27': 0.7500256938772494, '28': 0.7854323163924326, '29': 0.7471384544974172}","{'1': 0.35790057754300686, '2': 0.3694443865440631, '3': 0.4369177506665154, '4': 0.4090625631894521, '5': 0.44540122280864913, '6': 0.3963880202528909, '7': 0.4891557188412001, '8': 0.4127077763251611, '9': 0.47940758673009, '10': 0.44040196459588565, '11': 0.5095615169449431, '12': 0.4127123418913301, '13': 0.5137686379988559, '14': 0.4163082211621085, '15': 0.5096550778661812, '16': 0.42103855385334776, '17': 0.4908664681079975, '18': 0.4355065621512004, '19': 0.498872533963549, '20': 0.4305152738391539, '21': 0.501290011908491, '22': 0.4213491113536948, '23': 0.5136175403592869, '24': 0.4188589247590173, '25': 0.48762422805427164, '26': 0.42233106936394327, '27': 0.4814092835371344, '28': 0.44098101726808914, '29': 0.486363523100675}"
dataset16_density,NeuralNetwork,vector,1000,7,0.6021568561307254,0.617262050715869,"{'1': 0.6261362262314628, '2': 0.6223938406727669, '3': 0.5805734250085925, '4': 0.6029059279481775, '5': 0.5645139971995369, '6': 0.5922846968856783, '7': 0.5621286786311703, '8': 0.6117553842021911, '9': 0.5572654123614762, '10': 0.6276661384601426, '11': 0.57047288856338, '12': 0.6328118429892197, '13': 0.5831592221687787, '14': 0.6241675537432586, '15': 0.5862884608122186, '16': 0.6334557241188609, '17': 0.5834067267869215, '18': 0.6355846843036876, '19': 0.5849690425883906, '20': 0.6317153987826924, '21': 0.5691791547377083, '22': 0.6282305355708567, '23': 0.587280599579198, '24': 0.6319045371892955, '25': 0.5988907880355775, '26': 0.6281993886577761, '27': 0.5960437594249808, '28': 0.6335274160551181, '29': 0.5756373760819256}","{'1': 0.6061348915818983, '2': 0.5907831174339013, '3': 0.6497550423846563, '4': 0.6101912564654892, '5': 0.6657647899478149, '6': 0.6258007313287668, '7': 0.6657376896795053, '8': 0.604696885872723, '9': 0.6717124635532556, '10': 0.5841693981146747, '11': 0.6574712740692131, '12': 0.5755484432231739, '13': 0.6460318751871601, '14': 0.5862971459061193, '15': 0.6433317769931548, '16': 0.5755750250668236, '17': 0.6483298029194315, '18': 0.5750244294593587, '19': 0.6411084130765041, '20': 0.5808649231966536, '21': 0.6559893266911094, '22': 0.5800024715893812, '23': 0.6312020057746182, '24': 0.5771342031873322, '25': 0.6247449762660706, '26': 0.5797448965271964, '27': 0.6294369698336064, '28': 0.5696014621628975, '29': 0.6484137832677141}"
dataset16_density,NeuralNetwork,vector,1000,8,0.6243278970000398,0.5462462366905452,"{'1': 0.6323925349947865, '2': 0.6807876577382836, '3': 0.5455243838834875, '4': 0.6618355061012573, '5': 0.5452662189490722, '6': 0.661705947713946, '7': 0.5486770246209963, '8': 0.6831211868913135, '9': 0.5674171104828366, '10': 0.687250737677972, '11': 0.5482384046037407, '12': 0.6771169746631893, '13': 0.5560328816177272, '14': 0.6769791859548978, '15': 0.5746075303406429, '16': 0.6806137526282328, '17': 0.5673645515073128, '18': 0.6898209985916771, '19': 0.5562852531851201, '20': 0.6736609332138833, '21': 0.5648136525760539, '22': 0.6992727996199817, '23': 0.5795796521481977, '24': 0.7149181268738888, '25': 0.5873678468385417, '26': 0.7079979846260279, '27': 0.5619324394641332, '28': 0.7211664173890223, '29': 0.5537613181049323}","{'1': 0.5326027605252248, '2': 0.479038191027924, '3': 0.6469440405035736, '4': 0.5044373821135235, '5': 0.6636144815302509, '6': 0.5083511485242962, '7': 0.6637577760582893, '8': 0.47324245357745287, '9': 0.625115687533172, '10': 0.46476123588577334, '11': 0.6479864566538494, '12': 0.4820565845512581, '13': 0.6342368911785826, '14': 0.46761827171683346, '15': 0.6195284767671276, '16': 0.4606815050113685, '17': 0.6227825244131366, '18': 0.4495693189054699, '19': 0.6376722415896572, '20': 0.46871576657080893, '21': 0.626631282717182, '22': 0.43171656246883994, '23': 0.6062318631428747, '24': 0.4187475117235918, '25': 0.597470397238758, '26': 0.42408398592099916, '27': 0.635158190787871, '28': 0.4030816797590586, '29': 0.6453061956290598}"
dataset16_density,NeuralNetwork,vector,1000,9,0.6156374488405115,0.6081461698227641,"{'1': 0.7088355299269158, '2': 0.6638831535798907, '3': 0.6086807880801391, '4': 0.6386959557177738, '5': 0.5732200453138147, '6': 0.6599531224557447, '7': 0.5771244000563037, '8': 0.6354972423898222, '9': 0.5987382631196922, '10': 0.6348644144072256, '11': 0.579719051073016, '12': 0.6541067138511149, '13': 0.5834290485141639, '14': 0.6444404113488833, '15': 0.5985730165615101, '16': 0.6403755204933043, '17': 0.5826095357196144, '18': 0.6326608868321846, '19': 0.581335870606291, '20': 0.6376078105542509, '21': 0.573657918188391, '22': 0.6442018592208852, '23': 0.5681421590505583, '24': 0.6486515870470027, '25': 0.5742909444118678, '26': 0.6404858769807082, '27': 0.563892319918518, '28': 0.6249356635863137, '29': 0.5808769073689312}","{'1': 0.5102898528857588, '2': 0.5714672905740386, '3': 0.623544093000268, '4': 0.5867657882540437, '5': 0.6733882100140036, '6': 0.5508306450772531, '7': 0.6501466296334164, '8': 0.5993381237469512, '9': 0.6211500355988362, '10': 0.5889131363090285, '11': 0.6533641429741179, '12': 0.5589821134999757, '13': 0.6464813610728389, '14': 0.577104317830191, '15': 0.6232484477655273, '16': 0.5779074967255872, '17': 0.6436884637413708, '18': 0.5831853143861581, '19': 0.6467844151156394, '20': 0.572019530072474, '21': 0.6517090272473679, '22': 0.575253784227923, '23': 0.6580923785080877, '24': 0.561588502270172, '25': 0.6560677846185001, '26': 0.5724537052395687, '27': 0.6621330080697552, '28': 0.5930583376257679, '29': 0.6472829887755365}"
