Dataset,Model,Model variation,Number of individuals,Execution,RMSE,R2,RMSE by iteration,R2 by iteration
dataset13_density,NeuralNetwork,vector,1000,0,0.3945864147726335,0.8508333842692379,"{'1': 0.5062905233738534, '2': 0.500968824565982, '3': 0.38798206123692164, '4': 0.41897823437341786, '5': 0.3728542164318292, '6': 0.41393944035553104, '7': 0.3708529701813966, '8': 0.3927199398568515, '9': 0.36575559544237946, '10': 0.42146171282090866, '11': 0.36938583739620623, '12': 0.3919251598569474, '13': 0.3737945806440375, '14': 0.38879520706663023, '15': 0.36335606464853165, '16': 0.40391012797023085, '17': 0.376825914534386, '18': 0.3942669685652995, '19': 0.3683894354186225, '20': 0.4033675869937324, '21': 0.3748136592348147, '22': 0.40798470157315747, '23': 0.3720624060662548, '24': 0.39981401481731627, '25': 0.37115157931717135, '26': 0.4074184227308965, '27': 0.37687490500286314, '28': 0.4098320774897145, '29': 0.38923098373976295, '30': 0.40715432114838485, '31': 0.3822891593244329, '32': 0.41141770015323564, '33': 0.3817972169098396, '34': 0.4034648864928387, '35': 0.3886932899378069, '36': 0.4066844073497322, '37': 0.3753508950894313, '38': 0.40920215621677103, '39': 0.3716118448210402, '40': 0.3913476971545065, '41': 0.3754917794053508, '42': 0.40103005746736603, '43': 0.3757195774911556, '44': 0.40473100275097745, '45': 0.372539901454741, '46': 0.408020759594287, '47': 0.37908136920110364, '48': 0.40463648700658694, '49': 0.38946666318380707}","{'1': 0.7537569185967912, '2': 0.7615871996827599, '3': 0.8550418990097738, '4': 0.8328014483141564, '5': 0.8704613287570183, '6': 0.8374681450281861, '7': 0.8724590195314815, '8': 0.8518641185455473, '9': 0.8752461574962754, '10': 0.8321351078925475, '11': 0.8716450215506595, '12': 0.8555469251683393, '13': 0.8689296353720721, '14': 0.8572524301278553, '15': 0.8732811406077969, '16': 0.8455395615251451, '17': 0.8659602744095631, '18': 0.8527066824373083, '19': 0.8694913245476099, '20': 0.8448228694897302, '21': 0.8679620890919005, '22': 0.8393958549698426, '23': 0.8686922690165636, '24': 0.846691344049291, '25': 0.8693778175905149, '26': 0.8424636269645116, '27': 0.8658281241758062, '28': 0.8378625900745106, '29': 0.8568395732303606, '30': 0.8407017452636878, '31': 0.8594492885434737, '32': 0.8384466880721859, '33': 0.8606523213852655, '34': 0.8423822537325832, '35': 0.8581344685789163, '36': 0.8410572975174924, '37': 0.8639308778789212, '38': 0.8407330396445684, '39': 0.8675664273187744, '40': 0.8522992360259112, '41': 0.863938783631393, '42': 0.8468315660619914, '43': 0.8622759479444424, '44': 0.843020308164368, '45': 0.8673303466272847, '46': 0.8388736968407093, '47': 0.8625164946399908, '48': 0.843147442348968, '49': 0.854437101717812}"
dataset13_density,NeuralNetwork,vector,1000,1,0.4051171268874604,0.8339561429779289,"{'1': 0.36220327128922436, '2': 0.4193415372388306, '3': 0.4162744648155727, '4': 0.39529347111957963, '5': 0.3909873359506871, '6': 0.3883458694013203, '7': 0.38870349063466764, '8': 0.40078887805076596, '9': 0.399353215269001, '10': 0.39912608490598706, '11': 0.3945548525011334, '12': 0.41547228395357366, '13': 0.3948615213420994, '14': 0.40224220586354775, '15': 0.4062089276463324, '16': 0.3877047320740339, '17': 0.4028632443078806, '18': 0.41620213882662377, '19': 0.37674674516623397, '20': 0.4196071616108971, '21': 0.44718551554507996, '22': 0.4196624051752413, '23': 0.3986743154587818, '24': 0.39556918543094716, '25': 0.39998334634248006, '26': 0.40738265837721427, '27': 0.3903761141673994, '28': 0.387724030335034, '29': 0.4242336035258009, '30': 0.4247584757003076, '31': 0.4127414090052504, '32': 0.42174122444237705, '33': 0.39725838745288283, '34': 0.3969479306222717, '35': 0.3985257510964987, '36': 0.4174534574302435, '37': 0.42705034467830894, '38': 0.42682580248648455, '39': 0.3928046919138214, '40': 0.417929244943055, '41': 0.4456784570149205, '42': 0.40050726498224537, '43': 0.39895432322325924, '44': 0.40204739848636517, '45': 0.4038779549677579, '46': 0.4154108856128546, '47': 0.3846238331862446, '48': 0.4100909972100338, '49': 0.40783877670440655}","{'1': 0.8479220547661055, '2': 0.8053182506367889, '3': 0.818359026206857, '4': 0.8396336443785399, '5': 0.8415325962334196, '6': 0.8486251276384631, '7': 0.8464917097667932, '8': 0.8377226259694242, '9': 0.838667364135689, '10': 0.8408905641182344, '11': 0.8409577362078501, '12': 0.8272524028822758, '13': 0.8437926222771251, '14': 0.8394460923646636, '15': 0.8359387464187129, '16': 0.8476177551123927, '17': 0.8365984068130137, '18': 0.8267759712497407, '19': 0.8529932810881444, '20': 0.8283936209299596, '21': 0.799478877723012, '22': 0.828325649869685, '23': 0.8400237682575062, '24': 0.8431785540306548, '25': 0.8396106941657967, '26': 0.8328209138957409, '27': 0.8445448213328748, '28': 0.8490013181473504, '29': 0.8186667520612163, '30': 0.8207618361125681, '31': 0.8295718304427697, '32': 0.8218149381708331, '33': 0.8397556150471559, '34': 0.8429636986300398, '35': 0.8384772276259305, '36': 0.8279790142393358, '37': 0.8171038398265527, '38': 0.8206009962287752, '39': 0.8443929143042334, '40': 0.8268340753136509, '41': 0.7973157797891356, '42': 0.8422599381369463, '43': 0.8390931079963002, '44': 0.8400866077348548, '45': 0.8361873483303777, '46': 0.8283488151377629, '47': 0.8487274372119799, '48': 0.831983272215612, '49': 0.8290117647456672}"
dataset13_density,NeuralNetwork,vector,1000,2,0.4080940474927409,0.8272835017208868,"{'1': 0.5601550308379167, '2': 0.43130316181449285, '3': 0.3707491800791909, '4': 0.4187205326774073, '5': 0.38257255817729485, '6': 0.38071698708205887, '7': 0.3713884099189746, '8': 0.41945986661391166, '9': 0.35456696948159283, '10': 0.40348223833960795, '11': 0.38379063673853614, '12': 0.3935278144166437, '13': 0.36935677655259025, '14': 0.43663396548243266, '15': 0.36518958188294526, '16': 0.42751234567752494, '17': 0.37376342824412917, '18': 0.42843866739470116, '19': 0.3870940409364339, '20': 0.4375713418160114, '21': 0.3913088706222744, '22': 0.4245970424898893, '23': 0.3838582370960362, '24': 0.4286936366973835, '25': 0.3910852411755584, '26': 0.4233884424232136, '27': 0.3845891960961989, '28': 0.43202947748680165, '29': 0.3965099574731911, '30': 0.41188731141239854, '31': 0.40172023766862136, '32': 0.4163572123193569, '33': 0.3924053801432987, '34': 0.4439635780530936, '35': 0.39984569748573, '36': 0.4306068742287815, '37': 0.39265573448691027, '38': 0.419213768782542, '39': 0.3914997765749376, '40': 0.43460428243852317, '41': 0.3837498693522499, '42': 0.44360450509016197, '43': 0.39586046319488316, '44': 0.4403627817862741, '45': 0.40643957072854403, '46': 0.43145228893703846, '47': 0.3915027930485109, '48': 0.43370030072198923, '49': 0.38312226496551166}","{'1': 0.6809531850306403, '2': 0.7980505023815201, '3': 0.8587501897213277, '4': 0.8146578141470968, '5': 0.8527431674279534, '6': 0.8488157735555051, '7': 0.859961427993686, '8': 0.8184481827628998, '9': 0.8738345557204644, '10': 0.8299668545555406, '11': 0.84924623784674, '12': 0.8403333950213758, '13': 0.8617450906592939, '14': 0.8024275390815991, '15': 0.8672910307395275, '16': 0.806615412349025, '17': 0.8574740617177755, '18': 0.8082573727384369, '19': 0.8480171012833171, '20': 0.8023923634863098, '21': 0.8452459325574424, '22': 0.811385453951964, '23': 0.8499260953036643, '24': 0.8093401393036966, '25': 0.8439901820584241, '26': 0.812566976326079, '27': 0.8507041585307226, '28': 0.8035859747830936, '29': 0.8406817057774452, '30': 0.8246046658668107, '31': 0.8365140337602955, '32': 0.818107276355517, '33': 0.844974055188662, '34': 0.797726745587833, '35': 0.8373984486058494, '36': 0.8070297296931491, '37': 0.841459166212891, '38': 0.816879571847454, '39': 0.8435932604403317, '40': 0.8022038898135541, '41': 0.8499775574554186, '42': 0.793193437333692, '43': 0.8389690077767256, '44': 0.8006958062410913, '45': 0.8328795198631036, '46': 0.8047438476843278, '47': 0.8432497797919601, '48': 0.8057819709087239, '49': 0.8495019370835013}"
dataset13_density,NeuralNetwork,vector,1000,3,0.4410628573285542,0.8100064565587938,"{'1': 0.4396355430059736, '2': 0.48021591165836464, '3': 0.44382080203522833, '4': 0.44165454744595906, '5': 0.4221527173259463, '6': 0.44197701660388167, '7': 0.4280252810364247, '8': 0.4680941015870524, '9': 0.41671096019096227, '10': 0.43972681900724964, '11': 0.4470891540291146, '12': 0.4459455254497177, '13': 0.421780116702641, '14': 0.4476867745655077, '15': 0.41070291955365845, '16': 0.4453834039434476, '17': 0.4633255638767349, '18': 0.4288948214233904, '19': 0.4161262213666425, '20': 0.4254432201762802, '21': 0.42396315972787046, '22': 0.4473758879676272, '23': 0.42838361493262544, '24': 0.4384674856867173, '25': 0.4340961420387611, '26': 0.440868610569595, '27': 0.4316759701875487, '28': 0.4412273411565265, '29': 0.4392960086255091, '30': 0.4486595794809121, '31': 0.42730019535218855, '32': 0.4401970080782462, '33': 0.4281121153297946, '34': 0.4402785563470239, '35': 0.4217454875115923, '36': 0.44668698043561433, '37': 0.4568071133010116, '38': 0.4545452550400494, '39': 0.44579388605497694, '40': 0.45467511090052565, '41': 0.4377537379473191, '42': 0.45974290682039365, '43': 0.44391758406326004, '44': 0.4599612699494916, '45': 0.4362658573494873, '46': 0.461993582223417, '47': 0.44172426535370296, '48': 0.46171416179033825, '49': 0.4444597138928529}","{'1': 0.8130352945647608, '2': 0.7854569942020446, '3': 0.8081045594487505, '4': 0.8139343037420699, '5': 0.8200647276003951, '6': 0.8089508860239977, '7': 0.818655226513168, '8': 0.783237894881082, '9': 0.8270611357812878, '10': 0.810912683312812, '11': 0.7977582154513961, '12': 0.8060509981224986, '13': 0.822673216845095, '14': 0.8034214294812447, '15': 0.8273370843003631, '16': 0.8078643313968639, '17': 0.7848676346562072, '18': 0.8207326588675732, '19': 0.82630306737299, '20': 0.8256440063279407, '21': 0.820272633883074, '22': 0.8081256124647122, '23': 0.8160956216542568, '24': 0.8154280495705424, '25': 0.8136696158548742, '26': 0.8132294152200168, '27': 0.8151315660225035, '28': 0.8137151296866655, '29': 0.8097780494406891, '30': 0.8089037233633617, '31': 0.820154126222385, '32': 0.8131224435023945, '33': 0.8195302428100528, '34': 0.8150957541910748, '35': 0.8217060647918236, '36': 0.8092584641078077, '37': 0.7978840927856787, '38': 0.8032804498330824, '39': 0.8056801527119624, '40': 0.8026336776965827, '41': 0.8105315967267183, '42': 0.7988094551179412, '43': 0.8091593664754785, '44': 0.7967455055580259, '45': 0.8141736847031968, '46': 0.7976400217734206, '47': 0.8063150301770547, '48': 0.7956024459206128, '49': 0.8065780302223672}"
dataset13_density,NeuralNetwork,vector,1000,4,0.4706820824636698,0.7805227684322011,"{'1': 0.5342106254256185, '2': 0.5023769305765492, '3': 0.4046826012841194, '4': 0.4951408763224139, '5': 0.4105335395371382, '6': 0.45838157085551323, '7': 0.43430584062409716, '8': 0.46323913114981874, '9': 0.4264264279026876, '10': 0.46302235445700607, '11': 0.4379924381839086, '12': 0.48658849379941504, '13': 0.4595446152542759, '14': 0.4809196151605847, '15': 0.4366700192838003, '16': 0.49698385482961643, '17': 0.43971162178168033, '18': 0.4983294678074442, '19': 0.4596135464653332, '20': 0.49151242018156244, '21': 0.46560366528054614, '22': 0.5166466255774975, '23': 0.46513728951572864, '24': 0.5012971066014562, '25': 0.44742515916870784, '26': 0.4883490173556942, '27': 0.4627543949947, '28': 0.4930965054390822, '29': 0.4592629788498278, '30': 0.47771874272012044, '31': 0.452779287098953, '32': 0.48939637727835983, '33': 0.4752319868525057, '34': 0.5044248032096035, '35': 0.4558675361367987, '36': 0.5018382088532212, '37': 0.4374018805456666, '38': 0.4945714249617547, '39': 0.47577739767058763, '40': 0.47192654426646424, '41': 0.44980933458210454, '42': 0.497625298795475, '43': 0.4521144684860665, '44': 0.494713217775719, '45': 0.4584909050061968, '46': 0.47659693907392936, '47': 0.4889005192252856, '48': 0.4904786248280609, '49': 0.4379998096871237}","{'1': 0.7228941221902737, '2': 0.7602012346809409, '3': 0.8386337024486217, '4': 0.7619979521027328, '5': 0.8354154311220104, '6': 0.7949515309371201, '7': 0.8154131277143659, '8': 0.786861995254426, '9': 0.8209674546222963, '10': 0.7835989414582346, '11': 0.8092632539268814, '12': 0.7715674722278116, '13': 0.786284534523972, '14': 0.7712062254785069, '15': 0.8115814467644228, '16': 0.7532536590371961, '17': 0.8087855893660317, '18': 0.7566556193591284, '19': 0.790113065020732, '20': 0.7630448159109976, '21': 0.7868221728567838, '22': 0.7348886685873518, '23': 0.7874841244079255, '24': 0.7554219772581892, '25': 0.8008652688160488, '26': 0.7645589765361653, '27': 0.7897490891737083, '28': 0.7581105135857598, '29': 0.7913154545724778, '30': 0.7767458984961142, '31': 0.7934602553449606, '32': 0.768036424956471, '33': 0.7775256319939404, '34': 0.7475232251025485, '35': 0.7976299692522534, '36': 0.7517261887887912, '37': 0.8079675923575915, '38': 0.760082933946941, '39': 0.7754325759123459, '40': 0.7775852089492776, '41': 0.7977981380423023, '42': 0.7552497393647306, '43': 0.7949969165342486, '44': 0.7594642677968102, '45': 0.786849204771467, '46': 0.7735708050600514, '47': 0.764064526800135, '48': 0.7608982476593572, '49': 0.807100482106405}"
dataset13_density,NeuralNetwork,vector,1000,5,0.3854394415965254,0.8614465613659155,"{'1': 0.4413468288804551, '2': 0.44161284624931363, '3': 0.3780615687180718, '4': 0.36630698094454395, '5': 0.3641404290063622, '6': 0.3838834206595087, '7': 0.3958641101099702, '8': 0.3991636565498847, '9': 0.3759588279143522, '10': 0.40067161108497135, '11': 0.3779930071372917, '12': 0.41235003195688963, '13': 0.36614085999292784, '14': 0.41621086924983147, '15': 0.37389220783375476, '16': 0.3904917439066765, '17': 0.38490542250956866, '18': 0.39989244458750284, '19': 0.37886027863577065, '20': 0.40064094053992827, '21': 0.3530854879083172, '22': 0.3894638488518822, '23': 0.3884046662979988, '24': 0.38350666222038343, '25': 0.3555271152408879, '26': 0.39583253939756324, '27': 0.3836053368122158, '28': 0.38404524104583315, '29': 0.35399969807087117, '30': 0.3905381904225132, '31': 0.3688423850185407, '32': 0.3927910917703761, '33': 0.38076478494416316, '34': 0.41645970370663044, '35': 0.3762870736362987, '36': 0.394666176637097, '37': 0.3721618111639641, '38': 0.3871944252452161, '39': 0.37681743906089504, '40': 0.3834777523386213, '41': 0.3671369801851364, '42': 0.39193878561614753, '43': 0.36281354363429824, '44': 0.3887633431583455, '45': 0.38664185027322273, '46': 0.3952092613847095, '47': 0.37421207161543524, '48': 0.38109493850305115, '49': 0.36286234760155534}","{'1': 0.813628427084713, '2': 0.8222502294405112, '3': 0.8661907708493501, '4': 0.8753675814201856, '5': 0.8772036835519956, '6': 0.8670410222213469, '7': 0.8552200683551148, '8': 0.8535023032030088, '9': 0.8682298252054262, '10': 0.8526280972130862, '11': 0.8680525377923944, '12': 0.8471231662765667, '13': 0.8740711296301955, '14': 0.8429297411544477, '15': 0.8704630393844235, '16': 0.8585620626805424, '17': 0.8629724819642399, '18': 0.8532554889931638, '19': 0.865947473681088, '20': 0.8537935661813472, '21': 0.8810936158677549, '22': 0.8603392740641793, '23': 0.8587526135165217, '24': 0.8622777912076507, '25': 0.8791884383969184, '26': 0.8568791906961896, '27': 0.8607466355541769, '28': 0.861911636108984, '29': 0.8810217347238762, '30': 0.8599019142114731, '31': 0.8710590592187193, '32': 0.85441985538522, '33': 0.8648950456137341, '34': 0.8403292583124519, '35': 0.8668319503787835, '36': 0.8544639124194192, '37': 0.8696176602571715, '38': 0.8602574350962127, '39': 0.8668047084121231, '40': 0.862448926878977, '41': 0.873186375622452, '42': 0.8574636404028695, '43': 0.8755795884980484, '44': 0.8613558800449196, '45': 0.858724145346024, '46': 0.854645863983126, '47': 0.8694881206351993, '48': 0.8642902337242953, '49': 0.8744743060692391}"
dataset13_density,NeuralNetwork,vector,1000,6,0.4887925332047935,0.7080823839515703,"{'1': 0.585986910956822, '2': 0.5004247860410899, '3': 0.5035159657820766, '4': 0.45695319924358224, '5': 0.46886883089564685, '6': 0.4514334795202048, '7': 0.5027374222480023, '8': 0.4605669663794885, '9': 0.4763902119785832, '10': 0.4524558207398412, '11': 0.48519812355033637, '12': 0.46058018584235644, '13': 0.5137629873455748, '14': 0.4584099186386127, '15': 0.5147429145746378, '16': 0.46171085260042993, '17': 0.4998577803358519, '18': 0.4730626444586963, '19': 0.520882103776668, '20': 0.47000544045353054, '21': 0.4920904428216198, '22': 0.4741518426198331, '23': 0.49969852271099, '24': 0.46229882465358085, '25': 0.5195774003567912, '26': 0.46368931806030844, '27': 0.5140769777142342, '28': 0.46872586266583693, '29': 0.50560029692929, '30': 0.4725337650240388, '31': 0.5181018802830265, '32': 0.470069608393243, '33': 0.49911865692104884, '34': 0.46357680649766, '35': 0.5168502561317575, '36': 0.4523497523247661, '37': 0.5023446260992992, '38': 0.4680120672415961, '39': 0.5188078616315576, '40': 0.47480231079663293, '41': 0.5241001671494356, '42': 0.45607292403149025, '43': 0.516804718441369, '44': 0.46518277793053286, '45': 0.5176075152237722, '46': 0.4831123087086627, '47': 0.5177884424290221, '48': 0.47522362358874926, '49': 0.5209180242927071}","{'1': 0.6228837677759125, '2': 0.6947115496714196, '3': 0.6878252671803944, '4': 0.7381040511969731, '5': 0.7283455924853562, '6': 0.7464469858368411, '7': 0.6951498443921662, '8': 0.7314200341909314, '9': 0.7281433172487104, '10': 0.7444492693184681, '11': 0.7155973926363274, '12': 0.745721042796861, '13': 0.681705580649201, '14': 0.739949010911531, '15': 0.6795502021757938, '16': 0.736441568973208, '17': 0.6964348324052616, '18': 0.7209266923304603, '19': 0.6775789588505401, '20': 0.7299253658197631, '21': 0.7065815734143945, '22': 0.718036466098224, '23': 0.6981679721585812, '24': 0.7327454815038305, '25': 0.6780274825750636, '26': 0.732254578558708, '27': 0.6811005787520001, '28': 0.7314826168773527, '29': 0.6914296265067641, '30': 0.7247448205308988, '31': 0.6760847338955582, '32': 0.7262893477212702, '33': 0.6975882715940757, '34': 0.7356237730313515, '35': 0.677561462551465, '36': 0.7472649891702577, '37': 0.6929932627892469, '38': 0.729465431729087, '39': 0.6761780260510423, '40': 0.7222966256672538, '41': 0.6685734093751918, '42': 0.7408385573906501, '43': 0.6774859634469201, '44': 0.7295198087987794, '45': 0.6779689369598485, '46': 0.7101500117673127, '47': 0.6810536978679508, '48': 0.718903467441631, '49': 0.6743155125561147}"
dataset13_density,NeuralNetwork,vector,1000,7,0.4797408222360093,0.7425654822124395,"{'1': 0.41963178651432437, '2': 0.4913965799581754, '3': 0.4800649511377627, '4': 0.47077892772461205, '5': 0.4694909513454182, '6': 0.4683983484969231, '7': 0.4725623436133236, '8': 0.4888438467988217, '9': 0.4606111761287476, '10': 0.4861142028440356, '11': 0.4869198100679098, '12': 0.48637823440123845, '13': 0.47563644464298377, '14': 0.48496974729577325, '15': 0.47647592604045425, '16': 0.4985283016894101, '17': 0.4768407934567797, '18': 0.47797081946253345, '19': 0.47053683951595315, '20': 0.4964302830287843, '21': 0.4691692545322623, '22': 0.48672135002729744, '23': 0.46124991704538254, '24': 0.48010565273959743, '25': 0.499196255201482, '26': 0.5109596946185245, '27': 0.47608009235918597, '28': 0.489743633017257, '29': 0.4901910480867242, '30': 0.4904607068286881, '31': 0.4831737630358174, '32': 0.48560830456671256, '33': 0.4982922901694239, '34': 0.47733476806091013, '35': 0.4726083807426567, '36': 0.48941328373862886, '37': 0.47512228698532594, '38': 0.4875525196787011, '39': 0.46641604928033464, '40': 0.4838545997673128, '41': 0.4894350594510561, '42': 0.4793483441143511, '43': 0.46978237913376447, '44': 0.4854801124880895, '45': 0.47430073249328375, '46': 0.47138952431959935, '47': 0.4808964181323478, '48': 0.4845686661433857, '49': 0.4602648886423892}","{'1': 0.8184449067404563, '2': 0.7298526121835185, '3': 0.749485201404791, '4': 0.7427860977582971, '5': 0.7620074614208776, '6': 0.7527176770214186, '7': 0.7585536003216053, '8': 0.732498221472389, '9': 0.7652381223749437, '10': 0.7309248433564433, '11': 0.744803924919965, '12': 0.7350496500946929, '13': 0.7468346433302644, '14': 0.7373887799712815, '15': 0.7482274794066838, '16': 0.7221795234398872, '17': 0.7454652613470265, '18': 0.7449563302303014, '19': 0.7513122890802149, '20': 0.7178732939382129, '21': 0.7521719211370339, '22': 0.730291376105042, '23': 0.7594611253086152, '24': 0.7350343182005667, '25': 0.7250982015512273, '26': 0.708342974684767, '27': 0.7441409212773474, '28': 0.7286024245942582, '29': 0.7335693998508053, '30': 0.7281089509790701, '31': 0.741093253399419, '32': 0.7318936126065494, '33': 0.723587814720007, '34': 0.7420652205394975, '35': 0.7502035778793562, '36': 0.7266664995582969, '37': 0.7507489310783402, '38': 0.7335983148113872, '39': 0.7593913627865428, '40': 0.7353047121583243, '41': 0.7352729126463615, '42': 0.7421090323588465, '43': 0.7554655239995137, '44': 0.7318482880502059, '45': 0.7480166464116753, '46': 0.7516456982899732, '47': 0.7438114639352791, '48': 0.7385006591098656, '49': 0.7630635705680883}"
dataset13_density,NeuralNetwork,vector,1000,8,0.3837391605886132,0.8503557155592345,"{'1': 0.40415607510391316, '2': 0.42154206959199075, '3': 0.37575235132858736, '4': 0.3647400863706084, '5': 0.35797677861086324, '6': 0.36587139502170296, '7': 0.35137410309805567, '8': 0.3608267795404474, '9': 0.39199177921554573, '10': 0.3811971743750324, '11': 0.3849705480092723, '12': 0.3792905057344752, '13': 0.386455193921257, '14': 0.41543214612183893, '15': 0.3853544718368288, '16': 0.38988011160956304, '17': 0.38127415780806034, '18': 0.39127917506314197, '19': 0.39242527517373527, '20': 0.3725224504846545, '21': 0.4038953068640318, '22': 0.3829815091938164, '23': 0.3825993973111878, '24': 0.3793621383628396, '25': 0.3675678899932145, '26': 0.3818029055896511, '27': 0.39280576761841834, '28': 0.3819373594854267, '29': 0.398292562544122, '30': 0.3706002649718776, '31': 0.39001760184950807, '32': 0.36632006466207545, '33': 0.3798584795524276, '34': 0.39643339146879164, '35': 0.3810968202225376, '36': 0.36647475780099104, '37': 0.39711854649421474, '38': 0.37488574349155007, '39': 0.3858211914234128, '40': 0.39111709910037207, '41': 0.38042401899196265, '42': 0.38385410458459335, '43': 0.38962448260295696, '44': 0.3809721807829172, '45': 0.39410370652401644, '46': 0.3806519918987099, '47': 0.38498704047257193, '48': 0.40147954017049775, '49': 0.3818203767937811}","{'1': 0.822700759268977, '2': 0.8194488394368337, '3': 0.8573356248571717, '4': 0.867125736849489, '5': 0.8734864385346599, '6': 0.867342638590307, '7': 0.8765059349540361, '8': 0.8716871252301608, '9': 0.8441748906278543, '10': 0.8544146445112875, '11': 0.8516853450526713, '12': 0.8557391379500784, '13': 0.8496008888007592, '14': 0.8260223314029589, '15': 0.8505985628487904, '16': 0.846975987597767, '17': 0.8527267799521832, '18': 0.8457390798124145, '19': 0.8434874196695017, '20': 0.8589483233363346, '21': 0.8358574485485174, '22': 0.8500799929693885, '23': 0.8490754281334097, '24': 0.8538451720832922, '25': 0.8612659275396795, '26': 0.8519122831846824, '27': 0.8426572417493203, '28': 0.8514944385117, '29': 0.83890941335815, '30': 0.8607800402256559, '31': 0.8448945438687421, '32': 0.864782376696813, '33': 0.853328743179727, '34': 0.8417619763789632, '35': 0.8511830879236183, '36': 0.8630738685879981, '37': 0.8390845098433568, '38': 0.8567732192564544, '39': 0.8487878996168039, '40': 0.8444340157658, '41': 0.8531052437763929, '42': 0.8500209041875328, '43': 0.8440613011528809, '44': 0.8519708624865763, '45': 0.8418992189901506, '46': 0.850789164783977, '47': 0.848540838448035, '48': 0.8376606502658817, '49': 0.8496537616047556}"
dataset13_density,NeuralNetwork,vector,1000,9,0.4460329208941038,0.7995586602572672,"{'1': 0.5009410566493127, '2': 0.47798397480471944, '3': 0.42450115762838314, '4': 0.4375884351049243, '5': 0.41200585030967873, '6': 0.4526217600109163, '7': 0.4187157269149314, '8': 0.4613847943320768, '9': 0.40532049165775463, '10': 0.4391311874713713, '11': 0.43135033262108186, '12': 0.46948330076678396, '13': 0.42844806709289096, '14': 0.4515260853637392, '15': 0.420533155287507, '16': 0.4581023678247234, '17': 0.4432990734083567, '18': 0.4764047839068191, '19': 0.4318393447645506, '20': 0.4468431831425852, '21': 0.42638363152149344, '22': 0.47411685996422476, '23': 0.4353881077464902, '24': 0.4734620942202046, '25': 0.43191021957879283, '26': 0.4484383169413188, '27': 0.4451762963633628, '28': 0.4745016519434455, '29': 0.4154002071269203, '30': 0.4466048160002456, '31': 0.450506621508913, '32': 0.47413371312750596, '33': 0.43373550605787764, '34': 0.473088729225541, '35': 0.4362381116107993, '36': 0.4618179156364674, '37': 0.44728978759382115, '38': 0.45281241804024236, '39': 0.42008637690837075, '40': 0.45559455504758706, '41': 0.42702282834041966, '42': 0.4741102724013849, '43': 0.4319733180300573, '44': 0.45925817358879384, '45': 0.41018405276912034, '46': 0.4644611986244196, '47': 0.43846554816438127, '48': 0.46627035886808815, '49': 0.4191573077976853}","{'1': 0.7702146219489374, '2': 0.797377280340282, '3': 0.8155668758762809, '4': 0.8234487793409789, '5': 0.82747413277983, '6': 0.8079764191890276, '7': 0.8184431442683988, '8': 0.7994140858539966, '9': 0.8267082433026929, '10': 0.8122242812413123, '11': 0.8108325445155272, '12': 0.7877270108486987, '13': 0.8035948369237301, '14': 0.8020844835731006, '15': 0.8134418891823219, '16': 0.7982531590171054, '17': 0.7948407309937534, '18': 0.7840934639312008, '19': 0.800966346703399, '20': 0.8070377539173383, '21': 0.806677010420217, '22': 0.7841136812452334, '23': 0.7955990389144877, '24': 0.7821763556934527, '25': 0.7986630899185211, '26': 0.8047242393503304, '27': 0.791542231451093, '28': 0.7805140177120657, '29': 0.8112272480786956, '30': 0.8057433436577595, '31': 0.7849104088662234, '32': 0.7795502475266762, '33': 0.7978056049108802, '34': 0.7806305231182225, '35': 0.798365703525969, '36': 0.7932407777054348, '37': 0.7893954598777235, '38': 0.796811844383956, '39': 0.8115451072685066, '40': 0.7956732301137641, '41': 0.8062022379767311, '42': 0.7840068161134485, '43': 0.7974333186638957, '44': 0.7954643392032725, '45': 0.8193743732458503, '46': 0.7898043665520911, '47': 0.7956687757391181, '48': 0.7869957849379303, '49': 0.8127950926866376}"
