,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
842,0,10,0.006128644943237305,0.004917573398263848,0.007619905471801758,0.003812363108341878,kd_tree,6,1,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",-34.97533112982714,0.6917609141373958,-235.92880590746194,-52.06996127265875,0.6639106892553318,-64.32368534131102,88.215863587706,1922,1.0,1.0,1.0,1.0,1.0,1.0,0.0
843,0,10,0.0020645618438720702,0.0016929887149216873,0.009030389785766601,0.003828656445217038,kd_tree,6,1,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",-34.97533112982715,0.6917609141373958,-235.92880590746194,-52.06996127265875,0.6639106892553317,-64.32368534131102,88.215863587706,1922,1.0,1.0,1.0,1.0,1.0,1.0,0.0
844,0,10,0.0066086769104003905,0.004846712025138978,0.006103515625,0.004398744812457839,kd_tree,6,3,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-3.4234263207932742,0.6202716797721332,-28.563472194810945,-13.57701898218699,0.11159641829494543,-8.966409879944827,11.048455965262717,962,0.10356861756295982,0.10356861756295982,0.03378875494775191,-0.05972108286989598,0.2729653980447692,0.09083406104970895,0.10901117381599512
845,0,10,0.002716827392578125,0.002416863562785565,0.010501337051391602,0.004178206574730732,kd_tree,6,3,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",-3.9379605652699428,0.6596446427142687,-37.84731758183875,-14.07824302551051,0.4146204965476992,-10.957851206671448,14.466225728313393,1202,1.0,1.0,1.0,1.0,1.0,1.0,0.0
846,0,10,0.0071681499481201175,0.003602362975203968,0.0038283348083496095,0.0012037511709036156,kd_tree,6,3,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",-7.351235140087187,0.3245117502777088,-28.563472194810945,-9.769451094307776,0.12908003800384915,-9.04611332818487,10.548136464732732,1042,0.1526231227682327,0.1526231227682327,-0.1118090073707057,-0.03946427180681914,0.2729653980447692,0.08538767288074196,0.1404999311140866
847,0,10,0.00497584342956543,0.004002487659720634,0.007175922393798828,0.004402815503149103,kd_tree,6,3,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",-8.152075746727968,0.4662395000498168,-32.023379902658185,-10.554972478021508,0.4915375830414953,-9.954530208863268,11.902573448235854,1122,1.0,1.0,1.0,1.0,1.0,1.0,0.0
848,0,10,0.005423736572265625,0.003708807186021977,0.007623434066772461,0.003754851345606403,kd_tree,6,5,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",-0.6043720538253766,0.16942448232278423,-36.75249933924762,-44.41307299814298,0.07078948914788079,-16.30594608394906,19.971213552225283,1682,0.3128262297763994,0.3128262297763994,0.14762847639562449,0.007599991954634862,-0.005612092921861612,0.15505376699623932,0.13956759601080795
849,0,10,0.006155776977539063,0.0034021519415351645,0.005408763885498047,0.0015831013544483786,kd_tree,6,5,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",-0.9001968139929214,0.3038648728144991,-36.54567994153879,-37.10964578618073,0.3031777078180705,-14.789695992215973,18.000175554375666,1442,1.0,1.0,1.0,1.0,1.0,1.0,0.0
850,0,10,0.006281805038452148,0.0035357576352088808,0.0053997993469238285,0.004625189623506848,kd_tree,6,5,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",-0.6043720538253766,-0.14250970232089488,-36.75249933924762,-22.302807207646307,-0.13088943515681903,-11.986615547639403,15.034422916941107,1362,0.22307345458355135,0.22307345458355135,0.29857161494874546,0.19709076996726405,0.027077804357616295,0.1937774196881457,0.08999786522237176
851,0,10,0.004891204833984375,0.00459074442344839,0.006246042251586914,0.005082091735156355,kd_tree,6,5,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",-1.0701397231148997,0.07796560000612607,-36.355465007392176,-19.77730569961623,0.21114581773620553,-11.382759802476198,14.602886106887025,1282,1.0,1.0,1.0,1.0,1.0,1.0,0.0
852,0,10,0.00228271484375,0.0019430486902982209,0.008484077453613282,0.004019158029740246,kd_tree,6,7,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",-1.9317438473021997,-0.005969976080620455,-48.35276452438353,-27.22699342043841,-0.1711690447751421,-15.537728162595979,19.36984767295567,1602,0.10608747493455281,0.10608747493455281,0.06836184639482124,0.055416441413130194,0.013867689461470064,0.06996418542770541,0.03455663552943427
853,0,10,0.00578761100769043,0.004080519397574689,0.005694532394409179,0.0035863881262541684,kd_tree,6,7,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",-1.6672692975121453,0.1640284029529834,-46.88830763702154,-26.208899494637297,0.15919907618064005,-14.888249790007473,18.867707509440265,1522,1.0,1.0,1.0,1.0,1.0,1.0,0.0
854,0,10,0.00497140884399414,0.0051591451732482885,0.008339881896972656,0.004500254230697363,kd_tree,6,7,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",-1.9317438473021997,-0.005969976080620431,-12.480862169992887,-27.22699342043841,-0.17116904477514217,-8.363347691717852,10.498705986303627,802,0.10930366513798923,0.10930366513798923,0.10877066177029751,0.0997793853572117,0.012170659621188327,0.0878656074049352,0.03802069216053433
855,0,10,0.004811286926269531,0.0036006365747280064,0.005753612518310547,0.002805191808447068,kd_tree,6,7,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",-1.8332597486760858,0.14799815516306797,-17.856230006631108,-25.270133538977078,0.14738927239860825,-8.93284717334452,10.600474275931878,882,1.0,1.0,1.0,1.0,1.0,1.0,0.0
856,0,10,0.004504156112670898,0.004742807675793207,0.00838608741760254,0.004890851451023855,kd_tree,6,9,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
857,0,10,0.0025357723236083983,0.00211017572602006,0.006759452819824219,0.004643572639231855,kd_tree,6,9,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
858,0,10,0.006207990646362305,0.00424512227275131,0.0026879310607910156,0.0014461576498273345,kd_tree,6,9,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
859,0,10,0.0034581661224365235,0.0034610383487382024,0.00685267448425293,0.00453134774871652,kd_tree,6,9,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
860,0,10,0.006378269195556641,0.002618180851552806,0.004023408889770508,0.0012425686739525768,kd_tree,6,11,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
861,0,10,0.005042314529418945,0.003488144293486961,0.006586790084838867,0.0024026257998929954,kd_tree,6,11,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
862,0,10,0.002631807327270508,0.0018340764010030682,0.006493091583251953,0.002213919806915642,kd_tree,6,11,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
863,0,10,0.0047129631042480465,0.0016525349251914662,0.004287576675415039,0.0025590204824263944,kd_tree,6,11,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
864,0,10,0.0013208866119384765,0.0011341317388276304,0.008883142471313476,0.002180486411746205,kd_tree,6,13,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
865,0,10,0.005535745620727539,0.003813217807816744,0.004767847061157226,0.0023471361177947224,kd_tree,6,13,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
866,0,10,0.005837774276733399,0.000959702212174004,0.0042190074920654295,0.0014215915528464813,kd_tree,6,13,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
867,0,10,0.0053273200988769535,0.0033157086644265543,0.005423831939697266,0.0031981028166610708,kd_tree,6,13,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
868,0,10,0.0041424274444580075,0.0028494770593282407,0.006699514389038086,0.0018116355829894458,kd_tree,6,15,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
869,0,10,0.004050111770629883,0.00173284569599724,0.004822683334350586,0.00158396487820346,kd_tree,6,15,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
870,0,10,0.004147577285766602,0.0029474886322726703,0.005989503860473633,0.0026318807594103316,kd_tree,6,15,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
871,0,10,0.004551124572753906,0.0030780629761718897,0.0058266639709472655,0.00321058283065936,kd_tree,6,15,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
872,0,10,0.00559844970703125,0.001706531703946586,0.0043678760528564455,0.0009730732761296621,kd_tree,6,17,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 17, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
873,0,10,0.004395341873168946,0.0017482815183053084,0.0038933753967285156,0.002272449833021247,kd_tree,6,17,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 17, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
874,0,10,0.0031067848205566405,0.0038771308060857206,0.006588792800903321,0.003887600118173676,kd_tree,6,17,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 17, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
875,0,10,0.007614612579345703,0.0024913667354517265,0.003971099853515625,0.001109504377962813,kd_tree,6,17,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 17, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
876,0,10,0.005606555938720703,0.003519939272903048,0.00656423568725586,0.0020573582154307414,kd_tree,6,19,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 19, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
877,0,10,0.006616783142089844,0.003080784435886704,0.0038328170776367188,0.003755330420336546,kd_tree,6,19,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
878,0,10,0.004615926742553711,0.0017455247557343332,0.004106473922729492,0.0019366515052740415,kd_tree,6,19,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 19, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
879,0,10,0.007234096527099609,0.0010738036343535989,0.0030609607696533204,0.002643964538633898,kd_tree,6,19,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 6, 'n_neighbors': 19, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
880,0,10,0.0050922870635986325,0.004162684940197533,0.0036972999572753907,0.003817497753122679,kd_tree,11,1,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",-34.97533112982714,0.6917609141373958,-171.01887248017817,-52.06996127265875,0.6639106892553318,-51.34169865585427,63.25042071827124,1842,1.0,1.0,1.0,1.0,1.0,1.0,0.0
881,0,10,0.0064300537109375,0.0035126037661320293,0.006573247909545899,0.0006360930373709938,kd_tree,11,1,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",-34.97533112982714,0.6917609141373958,-171.01887248017815,-52.06996127265875,0.6639106892553318,-51.34169865585426,63.25042071827123,1762,1.0,1.0,1.0,1.0,1.0,1.0,0.0
882,0,10,0.004261827468872071,0.0035165455894933255,0.009209871292114258,0.0037581057191632254,kd_tree,11,1,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",-34.97533112982714,0.6917609141373958,-235.92880590746194,-52.06996127265875,0.6639106892553318,-64.32368534131102,88.215863587706,1922,1.0,1.0,1.0,1.0,1.0,1.0,0.0
883,0,10,0.006762552261352539,0.004680492736910462,0.0063763618469238285,0.00523032446143966,kd_tree,11,1,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",-34.97533112982715,0.6917609141373958,-235.92880590746194,-52.06996127265875,0.6639106892553317,-64.32368534131102,88.215863587706,1922,1.0,1.0,1.0,1.0,1.0,1.0,0.0
884,0,10,0.004660224914550782,0.003565477299374593,0.006242704391479492,0.0012119336814069499,kd_tree,11,3,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-3.4234263207932742,0.6202716797721332,-28.563472194810945,-13.57701898218699,0.11159641829494543,-8.966409879944827,11.048455965262717,962,0.10356861756295982,0.10356861756295982,0.03378875494775191,-0.05972108286989598,0.2729653980447692,0.09083406104970895,0.10901117381599512
885,0,10,0.003103303909301758,0.001894143859749008,0.005303287506103515,0.00354595603684083,kd_tree,11,3,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",-3.9379605652699428,0.6596446427142687,-37.84731758183875,-14.07824302551051,0.4146204965476992,-10.957851206671448,14.466225728313393,1202,1.0,1.0,1.0,1.0,1.0,1.0,0.0
886,0,10,0.009856653213500977,0.0048734403407939084,0.003896284103393555,0.0038072794210926466,kd_tree,11,3,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",-7.351235140087187,0.3245117502777088,-28.563472194810945,-9.769451094307776,0.12908003800384915,-9.04611332818487,10.548136464732732,1042,0.1526231227682327,0.1526231227682327,-0.1118090073707057,-0.03946427180681914,0.2729653980447692,0.08538767288074196,0.1404999311140866
887,0,10,0.007002449035644532,0.003075581356851628,0.005774545669555664,0.002878395011422698,kd_tree,11,3,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",-8.152075746727968,0.4662395000498168,-32.023379902658185,-10.554972478021508,0.4915375830414953,-9.954530208863268,11.902573448235854,1122,1.0,1.0,1.0,1.0,1.0,1.0,0.0
888,0,10,0.006031131744384766,0.002258540277532165,0.00479583740234375,0.00048110358358899026,kd_tree,11,5,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",-0.6043720538253766,0.16942448232278423,-36.75249933924762,-44.41307299814298,0.07078948914788079,-16.30594608394906,19.971213552225283,1682,0.3128262297763994,0.3128262297763994,0.14762847639562449,0.007599991954634862,-0.005612092921861612,0.15505376699623932,0.13956759601080795
889,0,10,0.008570289611816407,0.007159544187654113,0.001961803436279297,0.0027140225806377848,kd_tree,11,5,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",-0.9001968139929214,0.3038648728144991,-36.54567994153879,-37.10964578618073,0.3031777078180705,-14.789695992215973,18.000175554375666,1442,1.0,1.0,1.0,1.0,1.0,1.0,0.0
890,0,10,0.0064410209655761715,0.000955762301197343,0.003011322021484375,0.0025044332831020252,kd_tree,11,5,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",-0.6043720538253766,-0.14250970232089488,-36.75249933924762,-22.302807207646307,-0.13088943515681903,-11.986615547639403,15.034422916941107,1362,0.22307345458355135,0.22307345458355135,0.29857161494874546,0.19709076996726405,0.027077804357616295,0.1937774196881457,0.08999786522237176
891,0,10,0.007845115661621094,0.0019329325706941684,0.004436349868774414,0.001405468165792772,kd_tree,11,5,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",-1.0701397231148997,0.07796560000612607,-36.355465007392176,-19.77730569961623,0.21114581773620553,-11.382759802476198,14.602886106887025,1282,1.0,1.0,1.0,1.0,1.0,1.0,0.0
892,0,10,0.007683801651000977,0.00695289739356848,0.0025718212127685547,0.0032628322675852034,kd_tree,11,7,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",-1.9317438473021997,-0.005969976080620455,-48.35276452438353,-27.22699342043841,-0.1711690447751421,-15.537728162595979,19.36984767295567,1602,0.10608747493455281,0.10608747493455281,0.06836184639482124,0.055416441413130194,0.013867689461470064,0.06996418542770541,0.03455663552943427
893,0,10,0.004140520095825195,0.0021154110901065028,0.006859922409057617,0.00282067313461786,kd_tree,11,7,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",-1.6672692975121453,0.1640284029529834,-46.88830763702154,-26.208899494637297,0.15919907618064005,-14.888249790007473,18.867707509440265,1522,1.0,1.0,1.0,1.0,1.0,1.0,0.0
894,0,10,0.004935359954833985,0.002240657017925454,0.006732940673828125,0.0028097974983878884,kd_tree,11,7,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",-1.9317438473021997,-0.005969976080620431,-12.480862169992887,-27.22699342043841,-0.17116904477514217,-8.363347691717852,10.498705986303627,802,0.10930366513798923,0.10930366513798923,0.10877066177029751,0.0997793853572117,0.012170659621188327,0.0878656074049352,0.03802069216053433
895,0,10,0.0006102085113525391,0.0012204170227050782,0.0025702953338623048,0.0051405906677246095,kd_tree,11,7,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",-1.8332597486760858,0.14799815516306797,-17.856230006631108,-25.270133538977078,0.14738927239860825,-8.93284717334452,10.600474275931878,882,1.0,1.0,1.0,1.0,1.0,1.0,0.0
896,0,10,0.005500030517578125,0.0018414048104898138,0.0050108909606933595,0.002749265964605726,kd_tree,11,9,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
897,0,10,0.005053949356079101,0.0009261132759704568,0.0043048858642578125,0.0021270608531637363,kd_tree,11,9,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
898,0,10,0.011423301696777344,0.010436272474501941,0.010587739944458007,0.01043200116652773,kd_tree,11,9,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
899,0,10,0.004769086837768555,0.0025448060145592606,0.008051347732543946,0.00747362890305044,kd_tree,11,9,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
900,0,10,0.006256771087646484,0.00268351417321944,0.0031563282012939454,0.000880187736603381,kd_tree,11,11,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
901,0,10,0.006429433822631836,0.003307563492214635,0.011507225036621094,0.013620242801248794,kd_tree,11,11,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
902,0,10,0.005208444595336914,0.0012343667676792752,0.00560464859008789,0.0021034327318925094,kd_tree,11,11,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
903,0,10,0.003821849822998047,0.0023973924688732258,0.005019330978393554,0.0018772784759584944,kd_tree,11,11,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
904,0,10,0.0025104522705078126,0.0023657197210731153,0.01944446563720703,0.020170817732445716,kd_tree,11,13,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
905,0,10,0.004277801513671875,0.0022634388904535893,0.0050887584686279295,0.003665967477339056,kd_tree,11,13,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
906,0,10,0.006028556823730468,0.0030357523819686517,0.003652477264404297,0.002032612857692672,kd_tree,11,13,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
907,0,10,0.005374336242675781,0.005948791755971544,0.016504526138305664,0.022990534680517597,kd_tree,11,13,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
908,0,10,0.007357978820800781,0.0009107962021533097,0.00404505729675293,0.001844462800166144,kd_tree,11,15,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
909,0,10,0.007632303237915039,0.002221911109106758,0.003613996505737305,0.0018668132017045313,kd_tree,11,15,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
910,0,10,0.004090690612792968,0.0009606170496184322,0.005637598037719726,0.004027966991037729,kd_tree,11,15,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
911,0,10,0.00346522331237793,0.0014164812081401707,0.004015016555786133,0.002294424366018512,kd_tree,11,15,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
912,0,10,0.0042150020599365234,0.002142350294928667,0.004406785964965821,0.0027837299063551892,kd_tree,11,17,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 17, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
913,0,10,0.0029339313507080076,0.0015615872046013614,0.008148527145385743,0.0037195810960604517,kd_tree,11,17,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 17, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
914,0,10,0.0029059410095214843,0.0016754448207634146,0.005218887329101562,0.001362742165152992,kd_tree,11,17,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 17, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
915,0,10,0.0031110286712646485,0.0025599769136886827,0.003377342224121094,0.003725789691563596,kd_tree,11,17,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 17, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
916,0,10,0.0049171924591064455,0.0015653192766269697,0.00608668327331543,0.0025402646925358112,kd_tree,11,19,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 19, 'p': 1, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
917,0,10,0.004807472229003906,0.002086132665147377,0.005019140243530273,0.0021066620663913894,kd_tree,11,19,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
918,0,10,0.005448246002197265,0.0035203418826355555,0.01883563995361328,0.02358608410937392,kd_tree,11,19,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 19, 'p': 2, 'weights': 'uniform'}",,,,,,,,2082,,,,,,,
919,0,10,0.007201766967773438,0.0011065578230146655,0.0029440879821777343,0.0016842125670100262,kd_tree,11,19,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 19, 'p': 2, 'weights': 'distance'}",,,,,,,,2082,,,,,,,
920,0,10,0.004212427139282227,0.002811759308708454,0.006870174407958984,0.002873537807883191,kd_tree,16,1,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 16, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",-34.97533112982714,0.6917609141373958,-171.01887248017817,-52.06996127265875,0.6639106892553318,-51.34169865585427,63.25042071827124,1842,1.0,1.0,1.0,1.0,1.0,1.0,0.0
921,0,10,0.003907537460327149,0.0033074724868686393,0.005084037780761719,0.0033296535731677456,kd_tree,16,1,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 16, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",-34.97533112982714,0.6917609141373958,-171.01887248017815,-52.06996127265875,0.6639106892553318,-51.34169865585426,63.25042071827123,1762,1.0,1.0,1.0,1.0,1.0,1.0,0.0
