,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
907,0.040622282028198245,0.007644943059721939,1.1486875057220458,0.03125147864391389,kd_tree,11,13,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",0.72045756599903,0.7338029761358481,0.7154138044940743,0.7277984176981128,0.7113576288255479,0.7217660786305226,0.008144635480291682,205
908,0.03750081062316894,0.007649908297921944,1.0049474716186524,0.024998790411906172,kd_tree,11,15,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.7161568107554734,0.7143078329265841,0.7163785759004754,0.7158806481515719,0.7079143272526226,0.7141276389973454,0.003190454787327461,687
909,0.039096736907958986,0.006978131665431443,1.0266231060028077,0.03878190974864302,kd_tree,11,15,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.7227005433882148,0.7305503633018295,0.7148335907805409,0.727256498318724,0.7108248002081745,0.7212331591994967,0.007409892517819343,247
910,0.03750433921813965,0.007649566646401462,1.1781346321105957,0.023389571435494153,kd_tree,11,15,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.720648078505019,0.7159705152596981,0.7200673709568794,0.718362958762192,0.7098703781111212,0.716983860318982,0.00391062508087141,482
911,0.04063248634338379,0.007651331342099845,1.1989460468292237,0.009531305683928971,kd_tree,11,15,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.7248573976137322,0.7305845938317819,0.7166640444413763,0.7281005764614794,0.7110203913691865,0.7222454007435112,0.007318471497886,161
912,0.04062938690185547,0.0076447134556303885,1.0395565032958984,0.028650000245783153,kd_tree,11,17,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 17, 'p': 1, 'weights': 'uniform'}",0.7162211575282031,0.7135453785857216,0.7177970306085457,0.7166830848433202,0.7096584281780708,0.7147810159487723,0.0029173934749323043,598
913,0.037488269805908206,0.007657619128131562,1.0301915645599364,0.021197874828058984,kd_tree,11,17,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 17, 'p': 1, 'weights': 'distance'}",0.7238079482289829,0.7309427304610104,0.7163827352300479,0.7289205128732473,0.7126067977191887,0.7225321449024954,0.007064058676475909,158
914,0.0375859260559082,0.007584137851086771,1.2218514442443849,0.013017778405273272,kd_tree,11,17,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 17, 'p': 2, 'weights': 'uniform'}",0.7207828154364265,0.7155915782719263,0.7205569233742737,0.7182963406100671,0.7125395819386678,0.7175534479262724,0.00313015506019504,425
915,0.040626907348632814,0.007648818340091128,1.2093764781951903,0.01593619775561188,kd_tree,11,17,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 17, 'p': 2, 'weights': 'distance'}",0.7258609922668922,0.7307540405952572,0.7172977785484239,0.7292202171454566,0.7135515674111065,0.7233369191934271,0.006756066293279342,75
916,0.04062342643737793,0.007647827163505865,1.0500029087066651,0.018217546943648924,kd_tree,11,19,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 19, 'p': 1, 'weights': 'uniform'}",0.7163259823498626,0.7128263138590175,0.7156875690541367,0.7164447906201586,0.710682774772149,0.7143934861310649,0.0022734313305613958,625
917,0.03751077651977539,0.00765014540651951,1.0625007629394532,0.009885135758978801,kd_tree,11,19,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",0.7244044748766632,0.7305909875206444,0.7157139565081068,0.7298663330785163,0.7142948536714265,0.7229741211310714,0.0068644712098054,104
918,0.040623140335083005,0.007655184660315422,1.2722633838653565,0.020639345160494683,kd_tree,11,19,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 19, 'p': 2, 'weights': 'uniform'}",0.7220465098994566,0.7148293738619266,0.7188755691415547,0.7184420817966743,0.7136679789763761,0.7175723027351977,0.003008020994207015,401
